FN,FP,TN,TP,sr
17.8,7.6,369.4,18.2,101
14.5,7.8,369.2,21.5,201
11.0,7.2,369.8,25.0,301
12.4,8.6,368.4,23.6,401
10.0,7.7,369.3,26.0,501
9.4,7.5,369.5,26.6,601
9.9,6.6,370.4,26.1,701
8.3,6.7,370.3,27.7,801
7.8,6.8,370.2,28.2,901
8.2,6.5,370.5,27.8,1001
7.5,4.8,372.2,28.5,1101
5.7,7.0,370.0,30.3,1201
8.6,5.5,371.5,27.4,1301
8.1,6.4,370.6,27.9,1401
7.1,5.7,371.3,28.9,1501
8.7,6.3,370.7,27.3,1601
6.5,5.2,371.8,29.5,1701
6.9,4.0,373.0,29.1,1801
8.1,4.8,372.2,27.9,1901
6.7,6.5,370.5,29.3,2001
6.8,4.9,372.1,29.2,2101
5.4,4.1,372.9,30.6,2201
5.8,4.2,372.8,30.2,2301
6.8,5.7,371.3,29.2,2401
7.2,3.6,373.4,28.8,2501
5.5,4.5,372.5,30.5,2601
6.9,2.9,374.1,29.1,2701
6.1,4.7,372.3,29.9,2801
6.3,3.6,373.4,29.7,2901
5.6,5.0,372.0,30.4,3001
6.3,3.9,373.1,29.7,3101
6.2,4.0,373.0,29.8,3201
3.4,4.2,373.3,32.1,3301
4.8,4.0,373.0,31.2,3401
6.0,3.8,373.2,30.0,3501
6.3,3.7,374.3,28.7,3601
5.3,4.3,372.7,30.7,3701
