FN,FP,MSE,TN,TP,sr
16.1,13.1,0.004028147699757868,363.9,19.9,101
8.1,9.7,0.0018055387409200967,367.3,27.9,201
10.0,8.0,0.00280669675963293,369.0,26.0,301
9.7,7.8,0.0023486675280274543,369.2,26.3,401
9.6,8.1,0.0017394782247039254,368.9,26.4,501
7.6,6.2,0.001413777709905944,370.8,28.4,601
8.5,6.8,0.0020676808035862155,370.2,27.5,701
8.7,6.1,0.0018851590605615213,370.9,27.3,801
9.4,6.9,0.002918985741189131,370.1,26.6,901
7.3,8.6,0.0027428412000515237,368.4,28.7,1001
6.5,6.5,0.0005485067603222947,370.5,29.5,1101
6.7,5.7,0.0018164146469460828,371.3,29.3,1201
6.9,8.3,0.0021368945618186106,368.7,29.1,1301
7.2,7.0,0.0015220542899280565,370.0,28.8,1401
7.1,7.1,0.0016737939077488208,369.9,28.9,1501
5.6,5.5,0.0014679389244398394,371.5,30.4,1601
6.2,7.3,0.0023859780893602405,369.7,29.8,1701
7.3,6.1,0.001658208224747933,370.9,28.7,1801
7.1,5.3,0.0015854768127295902,371.7,28.9,1901
6.6,5.0,0.001583961883949167,372.0,29.4,2001
7.3,5.9,0.0017362348625682294,371.1,28.7,2101
5.0,6.3,0.0012903543062908667,370.7,31.0,2201
6.3,5.9,0.0011577998111153953,371.1,29.7,2301
5.7,4.2,0.0019444656787109865,372.8,30.3,2401
6.1,5.1,0.0014441059089044138,371.9,29.9,2501
6.5,5.7,0.0019502593534133795,371.3,29.5,2601
6.0,5.8,0.0020044006059615803,371.2,30.0,2701
6.2,5.3,0.0009728232210375566,371.7,29.8,2801
7.3,6.0,0.0015008772568239211,371.0,28.7,2901
5.0,4.5,0.001095041040785445,372.5,31.0,3001
5.5,3.5,0.001113163537686103,373.5,30.5,3101
4.8,3.5,0.0009835777555102408,373.5,31.2,3201
3.8,4.8,0.0014679212093125305,372.5,31.9,3301
6.0,5.2,0.0010708141227246666,371.8,30.0,3401
5.4,4.7,0.0016311142769270717,372.3,30.6,3501
5.4,4.2,0.001618864455235565,373.8,29.6,3601
5.4,4.7,0.0006891445570577364,372.3,30.6,3701
