FN,FP,MSE,TN,TP,sr
11.3,18.0,0.0012861178369652948,359.0,24.7,101
10.1,8.8,0.004181860179154816,368.2,25.9,201
12.7,8.3,0.004973160107314743,368.7,23.3,301
10.1,6.7,0.002574559614467447,370.3,25.9,401
9.5,6.9,0.002251370988069277,370.1,26.5,501
6.5,8.1,0.003883101188581975,368.9,29.5,601
9.1,8.7,0.004392053488304542,368.3,26.9,701
8.0,8.8,0.0020176740262457895,368.2,28.0,801
7.5,6.8,0.001953323016919263,370.2,28.5,901
7.6,7.7,0.0021015854158570888,369.3,28.4,1001
9.0,8.9,0.0018642639036525628,368.1,27.0,1101
7.7,6.2,0.0031432775681264195,370.8,28.3,1201
7.9,5.6,0.0020599032492020445,371.4,28.1,1301
8.1,7.4,0.002051064171225316,369.6,27.9,1401
7.3,4.9,0.0017431899405893603,372.1,28.7,1501
6.7,6.5,0.0014908612468760144,370.5,29.3,1601
6.3,5.7,0.0015529046089498683,371.3,29.7,1701
6.3,6.2,0.0019323134619522394,370.8,29.7,1801
4.8,5.9,0.0014344222427185764,371.1,31.2,1901
7.1,5.4,0.0015227347982177248,371.6,28.9,2001
4.9,6.5,0.0017298997908630407,370.5,31.1,2101
7.1,4.8,0.0014380949579388914,372.2,28.9,2201
5.8,6.0,0.0024297815474079104,371.0,30.2,2301
7.4,4.5,0.0015969641837867612,372.5,28.6,2401
6.7,5.9,0.0012735175923032434,371.1,29.3,2501
4.8,5.1,0.0008065034020745711,371.9,31.2,2601
6.0,3.8,0.0014272301590591869,373.2,30.0,2701
5.7,5.6,0.0011184113637628297,371.4,30.3,2801
5.9,4.7,0.0009441353137522358,372.3,30.1,2901
5.7,4.2,0.001121495085321339,372.8,30.3,3001
4.2,4.3,0.0013303140968230801,372.7,31.8,3101
6.0,4.8,0.001466132366486675,372.2,30.0,3201
4.2,4.2,0.0010683383709009287,373.5,31.1,3301
4.5,3.6,0.0007716461048041595,373.4,31.5,3401
5.7,4.5,0.0021572811888525183,372.5,30.3,3501
5.5,3.7,0.0011651710785396826,374.3,29.5,3601
3.6,4.4,0.0009372424478122407,372.6,32.4,3701
