FN,FP,MSE,TN,TP,sr
10.4,13.9,0.003990234244438257,363.1,25.6,101
9.4,9.3,0.0035759441371476996,367.7,26.6,201
10.6,8.8,0.0027117149194392245,368.2,25.4,301
10.0,7.1,0.002380588833122702,369.9,26.0,401
11.2,7.3,0.0020977837815444,369.7,24.8,501
9.4,6.0,0.0018262420813509313,371.0,26.6,601
9.2,7.9,0.003815373707336441,369.1,26.8,701
8.9,5.5,0.0030161578212706767,371.5,27.1,801
8.6,6.8,0.0025126508039306776,370.2,27.4,901
8.5,6.3,0.0028127732218928415,370.7,27.5,1001
7.6,6.5,0.0024185696480315297,370.5,28.4,1101
7.1,6.5,0.0021376383539580346,370.5,28.9,1201
7.2,6.0,0.0021115924299933927,371.0,28.8,1301
7.9,5.5,0.0018869423854690052,371.5,28.1,1401
7.1,6.0,0.0014895716177119134,371.0,28.9,1501
7.0,6.5,0.002491603028522071,370.5,29.0,1601
5.9,5.8,0.0021670097810347322,371.2,30.1,1701
6.9,5.5,0.0016767443076531104,371.5,29.1,1801
5.6,5.2,0.0008284223337746621,371.8,30.4,1901
5.4,5.8,0.0022380299275643408,371.2,30.6,2001
4.7,5.6,0.0015006179374594123,371.4,31.3,2101
6.0,4.5,0.0011734672494813473,372.5,30.0,2201
5.8,4.8,0.0015802920307552207,372.2,30.2,2301
5.7,4.6,0.0013903301083848095,372.4,30.3,2401
5.5,5.3,0.002726297852565088,371.7,30.5,2501
6.3,4.2,0.001051201220468714,372.8,29.7,2601
5.9,4.1,0.0011663420374341828,372.9,30.1,2701
5.5,5.0,0.0014369049122006316,372.0,30.5,2801
4.5,5.0,0.00135993363175296,372.0,31.5,2901
4.2,5.2,0.0016660119372671621,371.8,31.8,3001
5.0,4.3,0.0013781051694227498,372.7,31.0,3101
4.9,5.2,0.0009695521053601234,371.8,31.1,3201
3.7,5.2,0.0022940443034714974,372.3,31.8,3301
5.3,4.8,0.0014522778588805935,372.2,30.7,3401
5.1,4.1,0.0008604400718933191,372.9,30.9,3501
4.2,4.9,0.0016955693212590312,373.1,30.8,3601
3.7,4.3,0.0010138300452766625,372.7,32.3,3701
