FN,FP,TN,TP,sr
34.6,14.5,362.5,1.4,101
20.6,13.0,364.0,15.4,201
11.6,5.4,371.6,24.4,301
9.0,5.3,371.7,27.0,401
7.1,8.4,368.6,28.9,501
7.4,8.8,368.2,28.6,601
6.7,8.1,368.9,29.3,701
7.2,8.0,369.0,28.8,801
6.9,6.8,370.2,29.1,901
6.7,7.2,369.8,29.3,1001
8.1,7.4,369.6,27.9,1101
5.0,6.9,370.1,31.0,1201
7.5,7.3,369.7,28.5,1301
7.7,5.2,371.8,28.3,1401
6.5,6.6,370.4,29.5,1501
8.4,5.4,371.6,27.6,1601
7.8,6.1,370.9,28.2,1701
6.4,4.0,373.0,29.6,1801
6.7,4.6,372.4,29.3,1901
7.1,3.6,373.4,28.9,2001
7.3,5.4,371.6,28.7,2101
6.4,3.8,373.2,29.6,2201
6.1,4.9,372.1,29.9,2301
5.9,5.7,371.3,30.1,2401
4.4,5.0,372.0,31.6,2501
6.0,5.0,372.0,30.0,2601
6.6,3.8,373.2,29.4,2701
5.8,5.4,371.6,30.2,2801
4.1,4.6,372.4,31.9,2901
5.8,4.0,373.0,30.2,3001
4.3,3.7,373.3,31.7,3101
4.4,3.5,373.5,31.6,3201
4.3,3.8,373.9,31.0,3301
4.7,4.4,372.6,31.3,3401
6.0,4.6,372.4,30.0,3501
4.2,3.3,374.7,30.8,3601
3.7,3.8,373.2,32.3,3701
