FN,FP,MSE,TN,TP,sr
11.0,12.8,0.004651361611215738,364.2,25.0,101
9.2,10.7,0.0034067796610169495,366.3,26.8,201
8.8,8.8,0.0032978208232445514,368.2,27.2,301
9.5,9.7,0.004915708232445521,367.3,26.5,401
8.8,6.3,0.003446512806026393,370.7,27.2,501
8.3,8.2,0.003073687373329782,368.8,27.7,601
8.0,9.9,0.0020394900989447943,367.1,28.0,701
8.6,5.1,0.001476967659701695,371.9,27.4,801
8.2,7.6,0.003784886773279903,369.4,27.8,901
7.2,10.2,0.0031962454763399513,366.8,28.8,1001
6.0,8.2,0.0021274990574043583,368.8,30.0,1101
6.8,6.9,0.0022060762429664212,370.1,29.2,1201
7.6,5.3,0.0014161436979308894,371.7,28.4,1301
7.1,6.3,0.0024272860311481846,370.7,28.9,1401
6.7,6.5,0.0026863422938603323,370.5,29.3,1501
8.1,5.8,0.0013584808748827507,371.2,27.9,1601
6.2,7.2,0.000923747990653738,369.8,29.8,1701
6.0,7.8,0.0022977603213660677,369.2,30.0,1801
6.6,6.3,0.0022722469872668606,370.7,29.4,1901
8.0,5.5,0.001232223800278229,371.5,28.0,2001
6.5,4.9,0.0022968165920734533,372.1,29.5,2101
6.3,6.6,0.002598723889486493,370.4,29.7,2201
5.5,5.6,0.0014311810070365273,371.4,30.5,2301
5.8,5.1,0.0010219043619725053,371.9,30.2,2401
4.3,5.2,0.0016292986655470053,371.8,31.7,2501
5.2,4.5,0.0014974120907879222,372.5,30.8,2601
5.9,3.8,0.0027672424578186515,373.2,30.1,2701
5.8,4.5,0.001475387742758526,372.5,30.2,2801
6.2,5.2,0.0019289203140856498,371.8,29.8,2901
6.2,5.7,0.0014065437543449022,371.3,29.8,3001
5.2,3.8,0.0009283716073352759,373.2,30.8,3101
4.9,3.4,0.0018088654083795608,373.6,31.1,3201
5.2,5.9,0.0011302032053179495,371.9,30.0,3301
5.2,4.5,0.0010489730543037927,372.5,30.8,3401
6.1,4.8,0.0008965813968631548,372.2,29.9,3501
4.5,4.7,0.0005682680156177905,373.3,30.5,3601
6.1,4.1,0.0005411814799655463,372.9,29.9,3701
