FN,FP,TN,TP,sr
15.7,10.0,367.0,20.3,101
10.2,7.9,369.1,25.8,201
9.2,7.8,369.2,26.8,301
8.8,6.1,370.9,27.2,401
12.4,5.5,371.5,23.6,501
10.2,6.1,370.9,25.8,601
10.3,5.8,371.2,25.7,701
8.8,7.2,369.8,27.2,801
7.6,6.9,370.1,28.4,901
9.3,5.0,372.0,26.7,1001
8.3,7.8,369.2,27.7,1101
8.5,5.8,371.2,27.5,1201
7.5,4.9,372.1,28.5,1301
8.4,6.5,370.5,27.6,1401
7.6,5.5,371.5,28.4,1501
7.3,5.0,372.0,28.7,1601
6.5,5.2,371.8,29.5,1701
7.0,3.4,373.6,29.0,1801
6.0,5.6,371.4,30.0,1901
7.5,4.5,372.5,28.5,2001
7.5,3.4,373.6,28.5,2101
7.0,5.4,371.6,29.0,2201
7.6,4.2,372.8,28.4,2301
5.8,4.4,372.6,30.2,2401
5.6,4.0,373.0,30.4,2501
5.9,5.4,371.6,30.1,2601
5.7,6.2,370.8,30.3,2701
7.4,4.7,372.3,28.6,2801
7.6,4.5,372.5,28.4,2901
5.0,4.0,373.0,31.0,3001
5.3,5.0,372.0,30.7,3101
4.7,5.7,371.3,31.3,3201
5.8,4.1,373.4,29.7,3301
5.7,3.6,373.4,30.3,3401
5.4,4.2,372.8,30.6,3501
5.0,4.5,373.5,30.0,3601
5.7,3.4,373.6,30.3,3701
