FN,FP,TN,TP,sr
21.1,19.8,357.2,14.9,101
15.7,4.5,372.5,20.3,201
10.6,9.5,367.5,25.4,301
9.5,6.4,370.6,26.5,401
11.3,5.0,372.0,24.7,501
7.6,6.6,370.4,28.4,601
9.0,7.9,369.1,27.0,701
9.6,5.7,371.3,26.4,801
8.3,7.3,369.7,27.7,901
6.9,5.9,371.1,29.1,1001
7.9,6.7,370.3,28.1,1101
6.7,5.7,371.3,29.3,1201
7.5,7.1,369.9,28.5,1301
6.6,6.6,370.4,29.4,1401
6.4,5.6,371.4,29.6,1501
6.2,6.5,370.5,29.8,1601
5.9,5.9,371.1,30.1,1701
7.3,6.2,370.8,28.7,1801
5.7,6.9,370.1,30.3,1901
6.0,6.8,370.2,30.0,2001
8.0,4.3,372.7,28.0,2101
6.8,6.2,370.8,29.2,2201
6.3,7.8,369.2,29.7,2301
7.4,7.5,369.5,28.6,2401
5.5,6.4,370.6,30.5,2501
7.7,5.5,371.5,28.3,2601
6.7,6.7,370.3,29.3,2701
7.2,6.7,370.3,28.8,2801
7.2,7.2,369.8,28.8,2901
6.1,8.8,368.2,29.9,3001
6.5,8.1,368.9,29.5,3101
8.1,6.5,370.5,27.9,3201
7.0,5.5,372.0,28.5,3301
6.9,7.2,369.8,29.1,3401
8.0,5.7,371.3,28.0,3501
5.9,6.3,371.7,29.1,3601
7.1,6.4,370.6,28.9,3701
