FN,FP,TN,TP,sr
12.5,10.0,367.0,23.5,101
11.1,7.8,369.2,24.9,201
7.0,10.1,366.9,29.0,301
10.1,8.9,368.1,25.9,401
8.3,6.6,370.4,27.7,501
9.6,7.4,369.6,26.4,601
8.3,6.4,370.6,27.7,701
7.9,6.6,370.4,28.1,801
7.4,7.3,369.7,28.6,901
9.1,6.5,370.5,26.9,1001
6.5,6.3,370.7,29.5,1101
6.1,6.2,370.8,29.9,1201
6.1,7.4,369.6,29.9,1301
6.1,8.4,368.6,29.9,1401
7.3,6.1,370.9,28.7,1501
8.0,4.8,372.2,28.0,1601
5.4,8.4,368.6,30.6,1701
8.3,6.1,370.9,27.7,1801
5.7,8.4,368.6,30.3,1901
6.5,5.0,372.0,29.5,2001
8.1,8.9,368.1,27.9,2101
4.6,10.2,366.8,31.4,2201
6.4,6.0,371.0,29.6,2301
5.7,5.3,371.7,30.3,2401
7.8,5.3,371.7,28.2,2501
8.7,6.2,370.8,27.3,2601
5.0,8.4,368.6,31.0,2701
5.7,8.9,368.1,30.3,2801
7.8,6.6,370.4,28.2,2901
6.3,9.5,367.5,29.7,3001
6.1,6.8,370.2,29.9,3101
5.3,8.4,368.6,30.7,3201
8.2,5.7,371.7,27.4,3301
7.7,7.3,369.7,28.3,3401
8.1,6.5,370.5,27.9,3501
6.3,7.5,370.5,28.7,3601
8.4,7.3,369.7,27.6,3701
