FN,FP,TN,TP,sr
11.3,8.1,368.9,24.7,101
9.1,9.8,367.2,26.9,201
11.8,10.5,366.5,24.2,301
9.3,9.0,368.0,26.7,401
8.2,7.9,369.1,27.8,501
8.2,8.9,368.1,27.8,601
9.0,8.5,368.5,27.0,701
8.4,6.4,370.6,27.6,801
7.1,7.1,369.9,28.9,901
7.5,7.4,369.6,28.5,1001
7.5,7.2,369.8,28.5,1101
8.0,6.6,370.4,28.0,1201
8.2,6.4,370.6,27.8,1301
7.9,5.0,372.0,28.1,1401
7.4,7.1,369.9,28.6,1501
6.8,6.7,370.3,29.2,1601
6.7,6.4,370.6,29.3,1701
5.7,5.8,371.2,30.3,1801
7.3,5.4,371.6,28.7,1901
7.2,6.4,370.6,28.8,2001
6.6,4.6,372.4,29.4,2101
6.2,5.7,371.3,29.8,2201
6.1,5.3,371.7,29.9,2301
7.6,5.6,371.4,28.4,2401
4.9,5.3,371.7,31.1,2501
5.0,4.8,372.2,31.0,2601
4.5,5.0,372.0,31.5,2701
4.9,4.7,372.3,31.1,2801
5.8,5.2,371.8,30.2,2901
6.0,5.3,371.7,30.0,3001
5.5,3.9,373.1,30.5,3101
5.0,3.7,373.3,31.0,3201
4.4,4.2,373.0,31.4,3301
4.7,3.9,373.1,31.3,3401
5.4,4.8,372.2,30.6,3501
5.3,4.1,373.9,29.7,3601
5.2,3.3,373.7,30.8,3701
