FN,FP,TN,TP,sr
24.5,13.1,363.9,11.5,101
13.2,8.5,368.5,22.8,201
9.1,7.0,370.0,26.9,301
10.8,6.0,371.0,25.2,401
7.4,7.1,369.9,28.6,501
6.5,9.0,368.0,29.5,601
6.3,9.4,367.6,29.7,701
7.9,8.6,368.4,28.1,801
8.7,5.0,372.0,27.3,901
7.0,7.8,369.2,29.0,1001
6.4,7.3,369.7,29.6,1101
8.0,6.1,370.9,28.0,1201
8.1,6.8,370.2,27.9,1301
6.7,4.4,372.6,29.3,1401
8.2,6.2,370.8,27.8,1501
7.0,6.2,370.8,29.0,1601
7.6,5.2,371.8,28.4,1701
6.8,5.3,371.7,29.2,1801
7.0,4.1,372.9,29.0,1901
6.6,5.3,371.7,29.4,2001
5.8,6.3,370.7,30.2,2101
7.0,7.5,369.5,29.0,2201
6.0,5.6,371.4,30.0,2301
5.4,4.5,372.5,30.6,2401
6.0,4.9,372.1,30.0,2501
6.3,4.0,373.0,29.7,2601
5.8,6.4,370.6,30.2,2701
4.9,3.7,373.3,31.1,2801
6.0,6.2,370.8,30.0,2901
5.1,3.9,373.1,30.9,3001
6.5,4.3,372.7,29.5,3101
6.1,3.0,374.0,29.9,3201
6.2,5.3,372.3,29.2,3301
5.9,4.9,372.1,30.1,3401
5.0,4.5,372.5,31.0,3501
6.3,4.4,373.6,28.7,3601
6.4,4.0,373.0,29.6,3701
