FN,FP,TN,TP,sr
13.5,9.7,367.3,22.5,101
13.4,7.9,369.1,22.6,201
11.0,7.8,369.2,25.0,301
10.3,6.6,370.4,25.7,401
11.6,7.2,369.8,24.4,501
8.8,5.0,372.0,27.2,601
9.7,8.2,368.8,26.3,701
9.2,6.5,370.5,26.8,801
6.9,5.4,371.6,29.1,901
7.2,7.4,369.6,28.8,1001
5.2,6.2,370.8,30.8,1101
7.0,5.3,371.7,29.0,1201
7.5,6.1,370.9,28.5,1301
9.0,3.9,373.1,27.0,1401
7.6,5.5,371.5,28.4,1501
7.2,6.2,370.8,28.8,1601
6.9,5.7,371.3,29.1,1701
7.3,4.1,372.9,28.7,1801
8.4,4.6,372.4,27.6,1901
6.8,4.1,372.9,29.2,2001
6.3,6.1,370.9,29.7,2101
7.0,5.9,371.1,29.0,2201
6.1,5.4,371.6,29.9,2301
5.5,6.0,371.0,30.5,2401
5.8,5.8,371.2,30.2,2501
7.1,5.3,371.7,28.9,2601
7.3,4.2,372.8,28.7,2701
7.6,5.7,371.3,28.4,2801
4.7,4.4,372.6,31.3,2901
7.3,3.8,373.2,28.7,3001
4.9,4.8,372.2,31.1,3101
5.5,4.6,372.4,30.5,3201
4.0,3.0,374.5,31.5,3301
6.5,4.3,372.7,29.5,3401
7.9,5.5,371.5,28.1,3501
5.9,4.9,373.1,29.1,3601
5.1,4.3,372.7,30.9,3701
