FN,FP,TN,TP,sr
33.5,12.7,364.3,2.5,101
17.4,8.3,368.7,18.6,201
12.7,6.6,370.4,23.3,301
6.9,10.1,366.9,29.1,401
9.0,6.3,370.7,27.0,501
5.9,8.8,368.2,30.1,601
6.6,6.2,370.8,29.4,701
6.3,7.4,369.6,29.7,801
9.4,5.0,372.0,26.6,901
7.1,7.1,369.9,28.9,1001
7.5,6.8,370.2,28.5,1101
7.8,6.4,370.6,28.2,1201
7.2,6.0,371.0,28.8,1301
7.4,3.7,373.3,28.6,1401
7.4,6.1,370.9,28.6,1501
5.5,5.3,371.7,30.5,1601
5.8,5.3,371.7,30.2,1701
6.0,5.3,371.7,30.0,1801
7.0,4.8,372.2,29.0,1901
5.5,4.7,372.3,30.5,2001
6.7,4.6,372.4,29.3,2101
6.3,5.3,371.7,29.7,2201
5.3,4.4,372.6,30.7,2301
6.8,4.0,373.0,29.2,2401
5.6,3.5,373.5,30.4,2501
6.3,3.0,374.0,29.7,2601
4.0,5.4,371.6,32.0,2701
5.6,4.8,372.2,30.4,2801
6.1,3.7,373.3,29.9,2901
6.1,3.8,373.2,29.9,3001
5.3,4.1,372.9,30.7,3101
7.0,3.2,373.8,29.0,3201
4.8,4.9,372.5,30.8,3301
5.7,2.5,374.5,30.3,3401
5.1,4.0,373.0,30.9,3501
4.7,3.1,374.9,30.3,3601
5.6,3.5,373.5,30.4,3701
