FN,FP,MSE,TN,TP,sr
12.0,12.1,0.003230582447765618,364.9,24.0,101
10.6,9.2,0.003373488527187409,367.8,25.4,201
8.1,9.1,0.0018983062678983322,367.9,27.9,301
10.4,7.2,0.0035814794881459965,369.8,25.6,401
9.3,7.7,0.002345559458045621,369.3,26.7,501
6.9,7.0,0.0016526302747138285,370.0,29.1,601
7.4,7.1,0.002544183732620393,369.9,28.6,701
9.3,7.0,0.0023194657267001104,370.0,26.7,801
8.3,6.6,0.0019693737528937785,370.4,27.7,901
7.5,6.6,0.002805958270031033,370.4,28.5,1001
8.3,7.6,0.0030667296369367505,369.4,27.7,1101
7.1,6.9,0.0016356872675818879,370.1,28.9,1201
7.4,5.8,0.002726356612835486,371.2,28.6,1301
7.0,6.8,0.003192144014154558,370.2,29.0,1401
7.8,6.4,0.002646312289565733,370.6,28.2,1501
7.6,5.1,0.00243610573649025,371.9,28.4,1601
7.1,6.0,0.002173775236358411,371.0,28.9,1701
8.1,5.1,0.0017334174718261503,371.9,27.9,1801
4.7,5.2,0.0024628377507295352,371.8,31.3,1901
7.6,3.9,0.0016407461559051599,373.1,28.4,2001
5.2,5.2,0.000993805859804466,371.8,30.8,2101
7.0,6.3,0.0021147399200639625,370.7,29.0,2201
5.3,4.4,0.0018078955667178462,372.6,30.7,2301
6.3,4.3,0.001170371189907178,372.7,29.7,2401
6.3,4.8,0.0016909094733366826,372.2,29.7,2501
6.3,5.3,0.001766135395109804,371.7,29.7,2601
4.8,4.4,0.0012078466064814456,372.6,31.2,2701
5.2,5.8,0.0014495760689320356,371.2,30.8,2801
4.8,4.3,0.0011121897749927115,372.7,31.2,2901
6.5,5.1,0.0021552758375253246,371.9,29.5,3001
6.7,4.3,0.0015262049917377256,372.7,29.3,3101
5.9,4.5,0.001039966207773722,372.5,30.1,3201
5.7,5.0,0.0015871667125913456,372.5,29.8,3301
6.2,5.7,0.0018746648788830968,371.3,29.8,3401
5.3,4.6,0.0010819764497935075,372.4,30.7,3501
4.4,4.3,0.001305096178855935,373.7,30.6,3601
4.5,5.1,0.0014541382579686289,371.9,31.5,3701
