FN,FP,TN,TP,sr
11.7,9.5,367.5,24.3,101
11.1,11.0,366.0,24.9,201
10.7,5.7,371.3,25.3,301
9.4,8.2,368.8,26.6,401
8.3,8.4,368.6,27.7,501
8.9,8.2,368.8,27.1,601
6.2,7.5,369.5,29.8,701
8.0,6.0,371.0,28.0,801
8.0,8.4,368.6,28.0,901
7.3,5.5,371.5,28.7,1001
7.4,7.0,370.0,28.6,1101
7.5,7.5,369.5,28.5,1201
7.9,6.0,371.0,28.1,1301
7.0,5.2,371.8,29.0,1401
7.2,5.6,371.4,28.8,1501
6.7,6.3,370.7,29.3,1601
5.4,6.2,370.8,30.6,1701
5.9,6.6,370.4,30.1,1801
5.7,5.1,371.9,30.3,1901
5.8,5.1,371.9,30.2,2001
5.7,5.3,371.7,30.3,2101
5.3,4.7,372.3,30.7,2201
6.6,5.9,371.1,29.4,2301
5.9,3.4,373.6,30.1,2401
5.8,5.3,371.7,30.2,2501
5.6,5.2,371.8,30.4,2601
6.8,4.8,372.2,29.2,2701
5.2,4.5,372.5,30.8,2801
4.7,4.3,372.7,31.3,2901
4.3,5.5,371.5,31.7,3001
4.7,5.0,372.0,31.3,3101
5.1,5.2,371.8,30.9,3201
4.4,3.9,373.9,30.8,3301
3.8,5.5,371.5,32.2,3401
5.8,4.3,372.7,30.2,3501
5.2,5.0,373.0,29.8,3601
5.1,4.4,372.6,30.9,3701
