FN,FP,TN,TP,sr
27.0,19.4,357.6,9.0,101
10.7,10.2,366.8,25.3,201
7.0,10.1,366.9,29.0,301
9.6,7.3,369.7,26.4,401
9.3,8.0,369.0,26.7,501
10.8,5.8,371.2,25.2,601
7.4,8.0,369.0,28.6,701
8.1,5.5,371.5,27.9,801
8.4,7.3,369.7,27.6,901
9.4,6.7,370.3,26.6,1001
9.0,4.9,372.1,27.0,1101
7.2,3.9,373.1,28.8,1201
7.9,6.4,370.6,28.1,1301
6.8,4.8,372.2,29.2,1401
7.4,4.7,372.3,28.6,1501
7.2,7.7,369.3,28.8,1601
7.4,4.4,372.6,28.6,1701
7.3,6.1,370.9,28.7,1801
6.4,4.5,372.5,29.6,1901
6.2,6.1,370.9,29.8,2001
7.2,4.8,372.2,28.8,2101
6.3,5.0,372.0,29.7,2201
5.9,5.9,371.1,30.1,2301
7.5,4.5,372.5,28.5,2401
6.1,4.4,372.6,29.9,2501
6.0,4.6,372.4,30.0,2601
7.0,4.2,372.8,29.0,2701
6.6,3.7,373.3,29.4,2801
5.2,4.3,372.7,30.8,2901
5.2,5.4,371.6,30.8,3001
6.3,4.9,372.1,29.7,3101
4.4,2.9,374.1,31.6,3201
5.6,3.8,374.0,29.6,3301
6.4,3.7,373.3,29.6,3401
6.3,5.2,371.8,29.7,3501
5.2,4.8,373.2,29.8,3601
5.3,3.6,373.4,30.7,3701
