FN,FP,TN,TP,sr
10.9,9.6,367.4,25.1,101
10.1,10.7,366.3,25.9,201
10.0,10.0,367.0,26.0,301
10.1,9.3,367.7,25.9,401
8.1,7.7,369.3,27.9,501
7.9,8.3,368.7,28.1,601
7.3,6.0,371.0,28.7,701
8.8,6.1,370.9,27.2,801
8.6,4.4,372.6,27.4,901
7.6,4.7,372.3,28.4,1001
6.7,6.1,370.9,29.3,1101
6.7,7.7,369.3,29.3,1201
8.9,4.3,372.7,27.1,1301
7.2,6.2,370.8,28.8,1401
6.2,6.1,370.9,29.8,1501
8.6,6.7,370.3,27.4,1601
5.7,6.5,370.5,30.3,1701
5.7,8.3,368.7,30.3,1801
6.9,4.9,372.1,29.1,1901
5.4,10.6,366.4,30.6,2001
6.3,7.4,369.6,29.7,2101
5.6,8.0,369.0,30.4,2201
7.6,6.4,370.6,28.4,2301
7.1,6.2,370.8,28.9,2401
7.1,6.8,370.2,28.9,2501
5.6,7.9,369.1,30.4,2601
6.5,7.7,369.3,29.5,2701
6.2,7.9,369.1,29.8,2801
6.7,7.9,369.1,29.3,2901
7.5,5.9,371.1,28.5,3001
5.7,8.1,368.9,30.3,3101
6.1,8.0,369.0,29.9,3201
7.0,5.0,372.3,28.7,3301
8.4,5.6,371.4,27.6,3401
7.4,7.6,369.4,28.6,3501
8.4,6.3,371.7,26.6,3601
7.7,6.5,370.5,28.3,3701
