FN,FP,TN,TP,sr
35.3,13.4,363.6,0.7,101
19.9,14.7,362.3,16.1,201
10.4,6.7,370.3,25.6,301
9.2,5.8,371.2,26.8,401
7.8,7.3,369.7,28.2,501
7.9,7.7,369.3,28.1,601
9.4,4.7,372.3,26.6,701
7.6,7.9,369.1,28.4,801
7.0,6.8,370.2,29.0,901
9.3,4.0,373.0,26.7,1001
6.1,7.6,369.4,29.9,1101
7.4,6.9,370.1,28.6,1201
8.4,5.9,371.1,27.6,1301
6.9,6.6,370.4,29.1,1401
8.2,6.0,371.0,27.8,1501
6.5,5.3,371.7,29.5,1601
5.8,5.0,372.0,30.2,1701
5.4,4.7,372.3,30.6,1801
7.0,6.6,370.4,29.0,1901
6.5,5.0,372.0,29.5,2001
6.6,5.2,371.8,29.4,2101
7.2,4.5,372.5,28.8,2201
7.6,4.6,372.4,28.4,2301
5.8,4.5,372.5,30.2,2401
5.0,4.3,372.7,31.0,2501
4.7,5.0,372.0,31.3,2601
6.1,5.1,371.9,29.9,2701
7.4,4.0,373.0,28.6,2801
6.1,5.6,371.4,29.9,2901
5.6,4.5,372.5,30.4,3001
5.1,4.6,372.4,30.9,3101
4.0,4.1,372.9,32.0,3201
4.3,5.0,372.3,31.4,3301
5.0,3.0,374.0,31.0,3401
5.5,4.1,372.9,30.5,3501
5.0,4.7,373.3,30.0,3601
5.1,3.2,373.8,30.9,3701
