FN,FP,MSE,TN,TP,sr
12.8,11.0,0.004003880477880388,366.0,23.2,101
10.0,10.0,0.002555436062535593,367.0,26.0,201
11.9,7.9,0.004316548883727845,369.1,24.1,301
10.8,6.8,0.00266213861738402,370.2,25.2,401
7.3,8.9,0.0032971910633339415,368.1,28.7,501
8.4,6.3,0.0018481591440452608,370.7,27.6,601
8.4,8.4,0.00561375811643402,368.6,27.6,701
8.0,6.8,0.0018351921859541115,370.2,28.0,801
7.7,7.3,0.003737245172208842,369.7,28.3,901
8.6,6.6,0.002347161884649938,370.4,27.4,1001
8.5,6.1,0.0022748696333864224,370.9,27.5,1101
9.7,6.5,0.0031822730570301994,370.5,26.3,1201
6.1,5.5,0.001753796655172583,371.5,29.9,1301
7.3,6.9,0.0021668961372844587,370.1,28.7,1401
5.3,6.5,0.003148637662638918,370.5,30.7,1501
6.0,6.1,0.0019495841083334135,370.9,30.0,1601
6.6,5.5,0.0018206944096498573,371.5,29.4,1701
6.8,6.6,0.002562300811223205,370.4,29.2,1801
6.4,5.0,0.0012647770144034157,372.0,29.6,1901
5.7,4.8,0.0015435836196311527,372.2,30.3,2001
6.4,5.1,0.0013103852962844669,371.9,29.6,2101
6.5,5.9,0.0007552956928454018,371.1,29.5,2201
5.5,5.1,0.0003119203703785869,371.9,30.5,2301
6.3,5.6,0.0016305201163434473,371.4,29.7,2401
5.6,4.4,0.0015355257841002663,372.6,30.4,2501
6.4,5.0,0.0019409982849728717,372.0,29.6,2601
5.5,4.8,0.0009679422352512491,372.2,30.5,2701
5.2,3.9,0.0016301271910113067,373.1,30.8,2801
6.4,3.1,0.0009726058699714253,373.9,29.6,2901
7.1,4.1,0.0013593579299283965,372.9,28.9,3001
4.7,4.1,0.0017733238801414604,372.9,31.3,3101
5.9,4.4,0.0014947965713314182,372.6,30.1,3201
5.3,4.9,0.001772309275671413,372.5,30.3,3301
6.0,4.1,0.0006677940868760422,372.9,30.0,3401
4.6,4.0,0.0010413588820844795,373.0,31.4,3501
5.0,3.1,0.0010635261254035788,374.9,30.0,3601
5.0,5.9,0.001422935507011595,371.1,31.0,3701
