FN,FP,MSE,TN,TP,sr
32.0,4.9,0.008399048897434525,372.1,4.0,101
17.0,5.7,0.002750422276178534,371.3,19.0,201
11.5,4.4,0.002023192094132069,372.6,24.5,301
8.0,5.0,0.0016879300920600204,372.0,28.0,401
7.1,8.5,0.002157855692559006,368.5,28.9,501
7.4,7.1,0.0019176579780475615,369.9,28.6,601
6.9,7.8,0.001389159118586153,369.2,29.1,701
6.5,6.9,0.0014651007865414314,370.1,29.5,801
6.7,6.2,0.0012095487806354642,370.8,29.3,901
5.8,6.9,0.0017500746790800798,370.1,30.2,1001
7.2,6.5,0.0016885426859471829,370.5,28.8,1101
9.5,4.5,0.00291593550598799,372.5,26.5,1201
10.0,4.6,0.0013289689179790955,372.4,26.0,1301
6.9,4.6,0.0018892588562808438,372.4,29.1,1401
7.7,4.1,0.0019023654334867223,372.9,28.3,1501
7.0,5.6,0.002082185713708818,371.4,29.0,1601
7.0,4.5,0.0018953172662900448,372.5,29.0,1701
5.8,4.6,0.001916035983370901,372.4,30.2,1801
6.1,4.3,0.001495684556078662,372.7,29.9,1901
7.3,4.2,0.0017804271182732835,372.8,28.7,2001
7.6,4.6,0.0013203433869983167,372.4,28.4,2101
6.8,3.9,0.0015192838356534893,373.1,29.2,2201
4.5,6.0,0.0011317983890472543,371.0,31.5,2301
7.9,4.0,0.0016532811181349469,373.0,28.1,2401
7.3,4.7,0.0011894490836386474,372.3,28.7,2501
6.4,4.4,0.0022904741448483462,372.6,29.6,2601
4.6,4.6,0.0011913247850155483,372.4,31.4,2701
6.1,4.9,0.0009553396164134375,372.1,29.9,2801
4.4,5.2,0.00128453804725871,371.8,31.6,2901
5.2,4.5,0.00161662402657865,372.5,30.8,3001
5.0,5.3,0.0016275558672468823,371.7,31.0,3101
4.5,5.4,0.0013338413218733107,371.6,31.5,3201
5.5,6.9,0.0016083302828928604,370.5,30.1,3301
4.9,4.0,0.0016871795958387256,373.0,31.1,3401
4.5,4.5,0.0008633125781362371,372.5,31.5,3501
4.1,5.4,0.0009759704569308129,372.6,30.9,3601
4.4,5.6,0.0010327952909045732,371.4,31.6,3701
