FN,FP,MSE,TN,TP,sr
34.3,4.4,0.0076425087003456444,372.6,1.7,101
21.1,6.3,0.00604890340618962,370.7,14.9,201
12.2,7.6,0.002166195164786537,369.4,23.8,301
6.3,6.9,0.0013651900760080636,370.1,29.7,401
7.1,7.6,0.00230035190283563,369.4,28.9,501
6.7,8.1,0.0015945519198390177,368.9,29.3,601
9.1,7.5,0.0017520373392072856,369.5,26.9,701
7.8,6.5,0.0028782591082884513,370.5,28.2,801
7.5,6.3,0.0018280173929587883,370.7,28.5,901
6.8,5.8,0.0017300926256205267,371.2,29.2,1001
7.0,5.8,0.0015239463199356645,371.2,29.0,1101
7.7,6.2,0.0009501959515951279,370.8,28.3,1201
6.6,5.2,0.0012504110981612518,371.8,29.4,1301
8.5,6.3,0.001251331200938979,370.7,27.5,1401
6.8,5.9,0.0015317302284300828,371.1,29.2,1501
6.9,4.4,0.0012756040113090837,372.6,29.1,1601
7.3,5.5,0.0015998326020149982,371.5,28.7,1701
8.0,5.1,0.0015957751313247274,371.9,28.0,1801
9.1,5.3,0.0027221993594316856,371.7,26.9,1901
6.2,4.8,0.0017292808039710398,372.2,29.8,2001
7.5,5.0,0.0013893183120284999,372.0,28.5,2101
7.4,5.2,0.0013856967963489755,371.8,28.6,2201
7.3,4.2,0.0013123378805061084,372.8,28.7,2301
7.4,4.7,0.0013591483134677222,372.3,28.6,2401
5.3,4.4,0.0010678420123543786,372.6,30.7,2501
5.6,5.4,0.0013720507841105743,371.6,30.4,2601
6.4,5.0,0.0009665724080824284,372.0,29.6,2701
6.3,4.9,0.001848704498945439,372.1,29.7,2801
6.0,5.2,0.0011482456036417247,371.8,30.0,2901
4.2,4.6,0.0016718384157394996,372.4,31.8,3001
6.4,4.6,0.001514453469013722,372.4,29.6,3101
4.9,5.6,0.0015782878088401995,371.4,31.1,3201
6.7,4.1,0.0009527415794160395,373.4,28.8,3301
4.8,3.6,0.0010578916684680364,373.4,31.2,3401
4.9,4.5,0.0012179869933394004,372.5,31.1,3501
5.8,5.9,0.0012199747946274892,372.1,29.2,3601
5.1,4.1,0.0009535024605779414,372.9,30.9,3701
