FN,FP,MSE,TN,TP,sr
24.8,16.2,0.008526435342121831,360.8,11.2,101
14.9,8.9,0.003281205625653915,368.1,21.1,201
10.6,8.8,0.0015702537667315216,368.2,25.4,301
9.4,7.4,0.0026713742922735155,369.6,26.6,401
6.8,9.6,0.002979657938287482,367.4,29.2,501
6.2,7.0,0.002601498300804912,370.0,29.8,601
9.5,6.0,0.002569906624148277,371.0,26.5,701
9.4,4.9,0.0019250441674306257,372.1,26.6,801
7.3,5.4,0.0015950463049482,371.6,28.7,901
6.2,6.6,0.0015973059006382697,370.4,29.8,1001
6.9,6.2,0.0018068037788657233,370.8,29.1,1101
8.0,5.5,0.0022077973520795383,371.5,28.0,1201
8.8,5.9,0.0013772296795680047,371.1,27.2,1301
6.4,4.9,0.0017551066371452651,372.1,29.6,1401
7.0,6.7,0.002318805724295484,370.3,29.0,1501
6.9,4.5,0.0008043475137296339,372.5,29.1,1601
6.8,5.4,0.0017138363067924,371.6,29.2,1701
7.3,5.4,0.0016002749638544616,371.6,28.7,1801
8.0,4.5,0.0014201685045988903,372.5,28.0,1901
7.3,4.1,0.002139927603977871,372.9,28.7,2001
7.7,4.6,0.0014095527069777417,372.4,28.3,2101
5.6,4.5,0.0015656054945135175,372.5,30.4,2201
6.7,5.0,0.0008163039895465322,372.0,29.3,2301
6.2,4.7,0.0016045231490638807,372.3,29.8,2401
6.7,4.8,0.0020890479316106247,372.2,29.3,2501
5.9,4.8,0.0016751377705205683,372.2,30.1,2601
6.9,4.8,0.0013058370494739237,372.2,29.1,2701
6.8,4.9,0.0014835974507680116,372.1,29.2,2801
6.2,4.5,0.0009818044466788837,372.5,29.8,2901
6.9,4.7,0.0020864017617079327,372.3,29.1,3001
5.3,6.9,0.0014740034296952225,370.1,30.7,3101
5.5,4.2,0.0014519957153399199,372.8,30.5,3201
6.7,3.9,0.002265494885138307,373.6,28.8,3301
5.8,4.6,0.001320887600064716,372.4,30.2,3401
6.9,4.7,0.002051986847306259,372.3,29.1,3501
6.8,5.4,0.0010282728887004333,372.6,28.2,3601
6.3,5.2,0.002491093226998771,371.8,29.7,3701
