FN,FP,MSE,TN,TP,sr
11.8,10.8,0.002369854721549637,366.2,24.2,101
9.1,11.6,0.001944668712418456,365.4,26.9,201
9.4,7.6,0.003309725585149314,369.4,26.6,301
9.7,6.9,0.002600820554210385,370.1,26.3,401
9.2,7.1,0.0026795589656155023,369.9,26.8,501
8.0,7.1,0.0036051450178769978,369.9,28.0,601
8.7,9.9,0.0031567340677173253,367.1,27.3,701
6.7,7.5,0.002383225914133629,369.5,29.3,801
8.0,7.3,0.0031235545681762055,369.7,28.0,901
7.2,7.2,0.0026343765581468897,369.8,28.8,1001
8.3,7.0,0.002046275165654352,370.0,27.7,1101
6.9,6.9,0.001956460465063761,370.1,29.1,1201
5.6,6.6,0.0012644993005660884,370.4,30.4,1301
6.6,5.8,0.002539169120752462,371.2,29.4,1401
6.1,5.1,0.0013575135672457329,371.9,29.9,1501
6.1,5.8,0.001813711866701432,371.2,29.9,1601
7.4,5.9,0.001444790050518644,371.1,28.6,1701
6.8,5.9,0.002103294160762873,371.1,29.2,1801
5.6,5.8,0.0013189693322201304,371.2,30.4,1901
6.6,5.6,0.0014669230109512089,371.4,29.4,2001
5.8,4.3,0.0013246495869837667,372.7,30.2,2101
5.9,6.0,0.0008139091479090127,371.0,30.1,2201
5.0,5.1,0.0008731991089414475,371.9,31.0,2301
5.2,6.1,0.0016287681284745553,370.9,30.8,2401
4.9,5.3,0.0016591030260287639,371.7,31.1,2501
5.1,5.1,0.0019726870453941727,371.9,30.9,2601
5.3,4.7,0.0010520642608864948,372.3,30.7,2701
6.9,5.7,0.002598520089695127,371.3,29.1,2801
5.5,5.0,0.0006217663827558788,372.0,30.5,2901
5.8,4.7,0.0010759845189353184,372.3,30.2,3001
5.6,4.4,0.0013211865294227166,372.6,30.4,3101
5.1,3.6,0.0016863166003266527,373.4,30.9,3201
5.3,3.8,0.0013188394965829738,373.7,30.2,3301
5.1,4.1,0.0005635716759639207,372.9,30.9,3401
6.2,3.9,0.001631016208710247,373.1,29.8,3501
6.4,4.2,0.0012308490949874049,373.8,28.6,3601
5.7,3.3,0.0012675754338531196,373.7,30.3,3701
