FN,FP,TN,TP,sr
16.1,9.1,367.9,19.9,101
11.9,4.4,372.6,24.1,201
11.1,7.7,369.3,24.9,301
10.4,8.5,368.5,25.6,401
9.9,7.1,369.9,26.1,501
9.3,5.2,371.8,26.7,601
8.9,6.3,370.7,27.1,701
8.6,6.5,370.5,27.4,801
7.0,5.4,371.6,29.0,901
9.2,6.3,370.7,26.8,1001
9.4,5.3,371.7,26.6,1101
7.2,6.4,370.6,28.8,1201
8.7,5.3,371.7,27.3,1301
8.7,5.0,372.0,27.3,1401
7.8,4.4,372.6,28.2,1501
6.0,5.4,371.6,30.0,1601
7.0,4.8,372.2,29.0,1701
6.8,5.9,371.1,29.2,1801
6.0,5.0,372.0,30.0,1901
6.8,5.0,372.0,29.2,2001
8.2,5.5,371.5,27.8,2101
6.2,5.0,372.0,29.8,2201
8.2,3.5,373.5,27.8,2301
7.9,4.5,372.5,28.1,2401
6.8,4.9,372.1,29.2,2501
5.3,4.5,372.5,30.7,2601
5.8,4.8,372.2,30.2,2701
6.2,3.9,373.1,29.8,2801
6.9,3.8,373.2,29.1,2901
5.2,3.9,373.1,30.8,3001
5.7,5.8,371.2,30.3,3101
5.6,4.6,372.4,30.4,3201
5.4,4.9,372.3,30.4,3301
4.9,4.8,372.2,31.1,3401
6.2,4.8,372.2,29.8,3501
4.7,4.2,373.8,30.3,3601
5.1,4.3,372.7,30.9,3701
