FN,FP,MSE,TN,TP,sr
16.9,11.7,0.009265318236817387,365.3,19.1,101
8.6,8.6,0.002842413236481033,368.4,27.4,201
6.9,9.6,0.0026864593147729646,367.4,29.1,301
8.2,8.8,0.003996674907150594,368.2,27.8,401
7.9,8.4,0.0020014895141307484,368.6,28.1,501
8.7,8.1,0.002406507980336076,368.9,27.3,601
9.4,6.2,0.0031871680701528017,370.8,26.6,701
8.4,5.8,0.0022330393150689232,371.2,27.6,801
8.7,6.3,0.002143017612620753,370.7,27.3,901
8.6,6.0,0.0021666292669667727,371.0,27.4,1001
7.1,5.5,0.002699691980766709,371.5,28.9,1101
6.1,5.5,0.002660481482263528,371.5,29.9,1201
9.1,4.4,0.002117334453095635,372.6,26.9,1301
5.7,6.1,0.0012012058243790504,370.9,30.3,1401
5.8,7.5,0.001406943797145698,369.5,30.2,1501
5.6,5.0,0.0016357423375389726,372.0,30.4,1601
7.2,5.2,0.00233203055169619,371.8,28.8,1701
7.3,5.0,0.001917164167151016,372.0,28.7,1801
7.3,4.5,0.0022914814430826684,372.5,28.7,1901
4.5,5.3,0.0012201077816683863,371.7,31.5,2001
6.4,4.3,0.0023570568861160535,372.7,29.6,2101
6.4,4.1,0.0015305335260460628,372.9,29.6,2201
6.5,4.3,0.0017881006873358477,372.7,29.5,2301
5.9,4.8,0.002144231055588794,372.2,30.1,2401
5.5,5.1,0.0019118709254645886,371.9,30.5,2501
6.0,5.4,0.001087587147865,371.6,30.0,2601
6.3,4.8,0.0016139659628900214,372.2,29.7,2701
6.4,4.9,0.0015788019400539983,372.1,29.6,2801
7.2,4.3,0.0016313412983626277,372.7,28.8,2901
5.1,5.5,0.0015147138993050495,371.5,30.9,3001
8.6,4.3,0.002532094204012908,372.7,27.4,3101
6.5,5.2,0.0016173663255755564,371.8,29.5,3201
6.4,3.9,0.001314311289523199,373.6,29.1,3301
6.2,3.9,0.0023370107572150143,373.1,29.8,3401
6.3,3.9,0.0013614944798347722,373.1,29.7,3501
7.3,3.2,0.0015866549214328736,374.8,27.7,3601
6.9,4.0,0.0016179037291624552,373.0,29.1,3701
