FN,FP,MSE,TN,TP,sr
9.1,11.0,0.003660448940304332,366.0,26.9,101
9.6,7.9,0.0024634271910508746,369.1,26.4,201
8.2,8.6,0.003132753391325155,368.4,27.8,301
10.1,8.4,0.0032217084267479957,368.6,25.9,401
9.8,7.8,0.0025461017375083403,369.2,26.2,501
8.6,6.2,0.00196577286222463,370.8,27.4,601
7.0,6.8,0.0025929736902519976,370.2,29.0,701
6.8,8.2,0.002465057528070191,368.8,29.2,801
8.7,8.3,0.0026587239286065645,368.7,27.3,901
8.0,6.7,0.002602174824298837,370.3,28.0,1001
8.0,7.5,0.002063357608780441,369.5,28.0,1101
7.1,6.6,0.0017822243375601623,370.4,28.9,1201
7.4,8.3,0.002338662147116855,368.7,28.6,1301
6.2,6.2,0.001171862389023406,370.8,29.8,1401
7.1,5.6,0.0015391069065437157,371.4,28.9,1501
6.8,6.2,0.0012392095746589864,370.8,29.2,1601
6.8,6.6,0.0019057598751001982,370.4,29.2,1701
7.7,6.2,0.0030776384037184542,370.8,28.3,1801
5.1,5.4,0.0013487971645808241,371.6,30.9,1901
6.7,3.6,0.0011782016299442504,373.4,29.3,2001
6.5,4.9,0.001464008938838877,372.1,29.5,2101
7.4,6.0,0.0015467330981561527,371.0,28.6,2201
6.6,5.3,0.001721145132687824,371.7,29.4,2301
6.7,4.9,0.001879269599282979,372.1,29.3,2401
6.2,4.1,0.0007533442304751539,372.9,29.8,2501
6.0,4.6,0.001627362335220261,372.4,30.0,2601
5.6,3.8,0.0009894922947317818,373.2,30.4,2701
5.7,5.2,0.0019782625379857295,371.8,30.3,2801
5.5,5.8,0.0015682610453285097,371.2,30.5,2901
4.9,4.3,0.001240979581095795,372.7,31.1,3001
5.3,4.8,0.0011593845495496532,372.2,30.7,3101
4.2,4.8,0.0012223215285088978,372.2,31.8,3201
5.9,4.7,0.0015778277038666778,373.0,29.4,3301
6.5,4.3,0.0015850460952643454,372.7,29.5,3401
6.1,3.6,0.0010943457340602588,373.4,29.9,3501
4.9,4.5,0.0014255571584939203,373.5,30.1,3601
4.3,4.6,0.0011525407050236567,372.4,31.7,3701
