FN,FP,TN,TP,sr
12.7,10.3,366.7,23.3,101
8.6,11.7,365.3,27.4,201
10.1,9.8,367.2,25.9,301
7.2,11.0,366.0,28.8,401
10.9,8.4,368.6,25.1,501
8.1,7.3,369.7,27.9,601
9.0,8.3,368.7,27.0,701
8.8,7.7,369.3,27.2,801
7.2,6.6,370.4,28.8,901
8.4,7.4,369.6,27.6,1001
6.4,7.3,369.7,29.6,1101
6.4,5.5,371.5,29.6,1201
6.8,6.1,370.9,29.2,1301
7.2,6.7,370.3,28.8,1401
6.3,5.8,371.2,29.7,1501
6.0,6.5,370.5,30.0,1601
6.8,4.4,372.6,29.2,1701
6.3,6.9,370.1,29.7,1801
6.8,6.7,370.3,29.2,1901
7.7,6.5,370.5,28.3,2001
4.9,6.4,370.6,31.1,2101
5.1,5.9,371.1,30.9,2201
5.6,4.2,372.8,30.4,2301
6.2,6.1,370.9,29.8,2401
5.9,4.2,372.8,30.1,2501
5.8,6.0,371.0,30.2,2601
5.1,5.8,371.2,30.9,2701
6.0,5.5,371.5,30.0,2801
5.5,5.6,371.4,30.5,2901
5.4,5.2,371.8,30.6,3001
5.8,4.8,372.2,30.2,3101
5.4,5.4,371.6,30.6,3201
5.7,4.1,373.2,30.0,3301
4.8,4.9,372.1,31.2,3401
5.2,5.5,371.5,30.8,3501
5.8,4.9,373.1,29.2,3601
3.9,5.3,371.7,32.1,3701
