FN,FP,TN,TP,sr
9.0,12.8,364.2,27.0,101
11.2,7.5,369.5,24.8,201
10.0,10.5,366.5,26.0,301
9.5,7.4,369.6,26.5,401
7.6,9.3,367.7,28.4,501
9.0,9.4,367.6,27.0,601
7.8,7.4,369.6,28.2,701
8.2,9.2,367.8,27.8,801
7.5,6.9,370.1,28.5,901
5.8,7.2,369.8,30.2,1001
7.1,7.0,370.0,28.9,1101
7.5,6.3,370.7,28.5,1201
6.2,7.4,369.6,29.8,1301
8.8,5.8,371.2,27.2,1401
6.4,6.6,370.4,29.6,1501
7.5,6.7,370.3,28.5,1601
6.1,6.3,370.7,29.9,1701
6.8,5.2,371.8,29.2,1801
5.5,5.2,371.8,30.5,1901
7.4,5.1,371.9,28.6,2001
6.8,6.0,371.0,29.2,2101
5.6,5.0,372.0,30.4,2201
5.9,6.1,370.9,30.1,2301
5.4,4.7,372.3,30.6,2401
6.1,4.4,372.6,29.9,2501
5.8,5.1,371.9,30.2,2601
5.5,5.4,371.6,30.5,2701
4.5,4.6,372.4,31.5,2801
4.9,5.2,371.8,31.1,2901
4.0,5.0,372.0,32.0,3001
5.6,4.8,372.2,30.4,3101
4.6,4.2,372.8,31.4,3201
5.8,4.3,373.4,29.5,3301
5.4,4.6,372.4,30.6,3401
4.2,4.9,372.1,31.8,3501
3.3,4.5,373.5,31.7,3601
4.7,4.9,372.1,31.3,3701
