FN,FP,TN,TP,sr
29.1,26.6,350.4,6.9,101
16.7,9.1,367.9,19.3,201
12.4,8.4,368.6,23.6,301
7.4,7.2,369.8,28.6,401
10.0,6.2,370.8,26.0,501
7.1,7.2,369.8,28.9,601
8.2,6.9,370.1,27.8,701
8.8,7.4,369.6,27.2,801
9.5,4.3,372.7,26.5,901
6.9,6.1,370.9,29.1,1001
7.4,7.5,369.5,28.6,1101
8.6,5.9,371.1,27.4,1201
6.2,5.5,371.5,29.8,1301
8.0,5.2,371.8,28.0,1401
8.8,5.5,371.5,27.2,1501
6.4,5.3,371.7,29.6,1601
7.2,5.5,371.5,28.8,1701
5.9,5.2,371.8,30.1,1801
6.9,5.4,371.6,29.1,1901
5.9,5.1,371.9,30.1,2001
5.8,5.4,371.6,30.2,2101
5.4,4.7,372.3,30.6,2201
5.1,4.7,372.3,30.9,2301
7.0,5.7,371.3,29.0,2401
5.6,4.2,372.8,30.4,2501
5.1,3.2,373.8,30.9,2601
5.4,5.0,372.0,30.6,2701
7.4,4.2,372.8,28.6,2801
5.4,4.2,372.8,30.6,2901
6.1,4.3,372.7,29.9,3001
4.5,4.3,372.7,31.5,3101
4.8,5.5,371.5,31.2,3201
4.8,3.6,373.8,30.8,3301
4.3,3.6,373.4,31.7,3401
4.8,4.1,372.9,31.2,3501
5.1,4.0,374.0,29.9,3601
5.8,2.9,374.1,30.2,3701
