FN,FP,TN,TP,sr
35.9,2.2,374.8,0.1,101
21.8,9.2,367.8,14.2,201
16.0,6.0,371.0,20.0,301
7.5,8.1,368.9,28.5,401
10.8,5.4,371.6,25.2,501
6.5,7.6,369.4,29.5,601
8.8,9.1,367.9,27.2,701
7.9,9.8,367.2,28.1,801
7.4,6.3,370.7,28.6,901
7.4,8.5,368.5,28.6,1001
8.4,5.8,371.2,27.6,1101
8.5,6.0,371.0,27.5,1201
6.8,8.4,368.6,29.2,1301
6.1,5.5,371.5,29.9,1401
7.2,5.9,371.1,28.8,1501
6.1,6.4,370.6,29.9,1601
5.8,5.7,371.3,30.2,1701
6.5,4.6,372.4,29.5,1801
6.3,5.6,371.4,29.7,1901
6.8,4.8,372.2,29.2,2001
6.5,4.6,372.4,29.5,2101
6.2,5.1,371.9,29.8,2201
7.0,4.6,372.4,29.0,2301
6.6,3.5,373.5,29.4,2401
6.6,4.2,372.8,29.4,2501
5.2,3.4,373.6,30.8,2601
7.1,4.4,372.6,28.9,2701
5.8,4.3,372.7,30.2,2801
7.2,4.4,372.6,28.8,2901
6.3,4.1,372.9,29.7,3001
5.2,3.6,373.4,30.8,3101
4.9,4.2,372.8,31.1,3201
4.2,3.5,373.9,31.4,3301
4.5,5.8,371.2,31.5,3401
4.5,4.5,372.5,31.5,3501
3.2,4.1,373.9,31.8,3601
4.5,4.6,372.4,31.5,3701
