FN,FP,TN,TP,sr
32.9,25.9,351.1,3.1,101
19.3,10.4,366.6,16.7,201
9.6,4.8,372.2,26.4,301
10.0,7.5,369.5,26.0,401
7.7,6.1,370.9,28.3,501
6.5,9.5,367.5,29.5,601
8.9,7.0,370.0,27.1,701
4.8,9.2,367.8,31.2,801
6.8,7.5,369.5,29.2,901
7.9,5.5,371.5,28.1,1001
7.1,5.4,371.6,28.9,1101
7.5,5.8,371.2,28.5,1201
5.9,8.4,368.6,30.1,1301
7.5,6.8,370.2,28.5,1401
8.9,4.6,372.4,27.1,1501
6.3,7.4,369.6,29.7,1601
6.3,5.9,371.1,29.7,1701
6.8,5.8,371.2,29.2,1801
6.4,4.4,372.6,29.6,1901
6.8,3.8,373.2,29.2,2001
6.2,4.1,372.9,29.8,2101
6.2,4.5,372.5,29.8,2201
6.4,4.8,372.2,29.6,2301
6.9,3.7,373.3,29.1,2401
5.8,5.3,371.7,30.2,2501
6.2,3.9,373.1,29.8,2601
5.4,3.8,373.2,30.6,2701
5.5,4.1,372.9,30.5,2801
6.1,4.0,373.0,29.9,2901
4.7,4.6,372.4,31.3,3001
6.6,4.5,372.5,29.4,3101
6.5,4.2,372.8,29.5,3201
5.8,4.5,372.7,30.0,3301
5.1,4.0,373.0,30.9,3401
5.7,4.5,372.5,30.3,3501
3.7,3.5,374.5,31.3,3601
3.1,4.1,372.9,32.9,3701
