FN,FP,TN,TP,sr
21.8,20.0,357.0,14.2,101
13.6,6.6,370.4,22.4,201
9.1,6.5,370.5,26.9,301
8.3,6.8,370.2,27.7,401
9.2,8.5,368.5,26.8,501
8.4,7.1,369.9,27.6,601
9.6,7.6,369.4,26.4,701
8.8,5.6,371.4,27.2,801
7.7,5.8,371.2,28.3,901
6.7,4.9,372.1,29.3,1001
7.0,7.4,369.6,29.0,1101
7.3,5.7,371.3,28.7,1201
8.1,5.0,372.0,27.9,1301
8.0,4.2,372.8,28.0,1401
7.8,7.3,369.7,28.2,1501
7.8,5.7,371.3,28.2,1601
6.3,4.8,372.2,29.7,1701
6.1,4.9,372.1,29.9,1801
7.4,3.8,373.2,28.6,1901
6.7,4.1,372.9,29.3,2001
7.3,4.5,372.5,28.7,2101
6.1,5.3,371.7,29.9,2201
6.2,5.1,371.9,29.8,2301
7.2,4.7,372.3,28.8,2401
6.4,4.7,372.3,29.6,2501
5.8,4.9,372.1,30.2,2601
5.7,4.5,372.5,30.3,2701
6.3,4.5,372.5,29.7,2801
7.0,4.1,372.9,29.0,2901
7.0,3.5,373.5,29.0,3001
6.7,5.5,371.5,29.3,3101
7.5,3.7,373.3,28.5,3201
7.7,3.1,374.5,27.7,3301
5.3,4.4,372.6,30.7,3401
6.9,4.2,372.8,29.1,3501
6.5,3.8,374.2,28.5,3601
6.7,3.6,373.4,29.3,3701
