FN,FP,TN,TP,sr
34.5,17.6,359.4,1.5,101
25.3,6.2,370.8,10.7,201
10.2,9.2,367.8,25.8,301
10.5,6.2,370.8,25.5,401
8.0,6.2,370.8,28.0,501
5.5,7.7,369.3,30.5,601
5.9,7.4,369.6,30.1,701
9.0,6.0,371.0,27.0,801
5.3,8.6,368.4,30.7,901
9.3,5.4,371.6,26.7,1001
6.8,6.1,370.9,29.2,1101
7.7,7.3,369.7,28.3,1201
6.5,5.4,371.6,29.5,1301
5.9,6.3,370.7,30.1,1401
6.8,4.6,372.4,29.2,1501
6.4,6.1,370.9,29.6,1601
5.6,6.2,370.8,30.4,1701
5.2,4.7,372.3,30.8,1801
7.1,5.0,372.0,28.9,1901
5.1,5.4,371.6,30.9,2001
5.9,5.2,371.8,30.1,2101
6.8,5.3,371.7,29.2,2201
6.3,5.9,371.1,29.7,2301
5.9,5.4,371.6,30.1,2401
5.6,4.1,372.9,30.4,2501
7.4,5.1,371.9,28.6,2601
4.1,4.6,372.4,31.9,2701
5.5,5.4,371.6,30.5,2801
5.5,4.3,372.7,30.5,2901
6.8,4.0,373.0,29.2,3001
3.9,4.4,372.6,32.1,3101
4.7,4.2,372.8,31.3,3201
6.4,3.6,374.1,28.9,3301
5.0,4.8,372.2,31.0,3401
5.8,3.3,373.7,30.2,3501
5.3,5.1,372.9,29.7,3601
4.8,4.2,372.8,31.2,3701
