FN,FP,TN,TP,sr
17.1,12.3,364.7,18.9,101
9.6,8.0,369.0,26.4,201
11.3,7.4,369.6,24.7,301
10.3,7.0,370.0,25.7,401
8.9,7.7,369.3,27.1,501
9.0,5.2,371.8,27.0,601
10.0,6.6,370.4,26.0,701
8.6,7.3,369.7,27.4,801
8.8,6.2,370.8,27.2,901
9.4,5.9,371.1,26.6,1001
7.8,7.1,369.9,28.2,1101
7.5,5.4,371.6,28.5,1201
9.7,5.3,371.7,26.3,1301
7.8,5.6,371.4,28.2,1401
7.2,5.8,371.2,28.8,1501
7.8,6.1,370.9,28.2,1601
7.9,4.2,372.8,28.1,1701
7.5,3.8,373.2,28.5,1801
7.2,5.2,371.8,28.8,1901
7.3,6.1,370.9,28.7,2001
6.6,5.9,371.1,29.4,2101
5.9,5.5,371.5,30.1,2201
7.8,5.1,371.9,28.2,2301
7.0,5.7,371.3,29.0,2401
7.1,4.9,372.1,28.9,2501
6.2,4.4,372.6,29.8,2601
6.4,2.9,374.1,29.6,2701
5.6,4.6,372.4,30.4,2801
6.0,3.4,373.6,30.0,2901
5.6,6.0,371.0,30.4,3001
6.3,4.9,372.1,29.7,3101
5.6,4.8,372.2,30.4,3201
6.5,5.0,372.4,29.1,3301
5.8,3.6,373.4,30.2,3401
6.4,4.0,373.0,29.6,3501
3.6,4.6,373.4,31.4,3601
5.7,3.1,373.9,30.3,3701
