FN,FP,TN,TP,sr
19.6,11.2,365.8,16.4,101
9.6,7.6,369.4,26.4,201
11.7,7.5,369.5,24.3,301
11.1,7.0,370.0,24.9,401
11.0,8.6,368.4,25.0,501
9.4,6.2,370.8,26.6,601
8.1,6.3,370.7,27.9,701
8.4,7.1,369.9,27.6,801
7.8,7.5,369.5,28.2,901
9.2,6.1,370.9,26.8,1001
7.9,6.1,370.9,28.1,1101
7.6,6.6,370.4,28.4,1201
7.3,5.9,371.1,28.7,1301
5.9,6.4,370.6,30.1,1401
8.5,5.9,371.1,27.5,1501
9.3,4.9,372.1,26.7,1601
6.3,7.2,369.8,29.7,1701
7.9,5.6,371.4,28.1,1801
6.1,4.3,372.7,29.9,1901
6.6,7.2,369.8,29.4,2001
6.6,3.0,374.0,29.4,2101
5.3,5.5,371.5,30.7,2201
5.9,6.0,371.0,30.1,2301
6.3,5.4,371.6,29.7,2401
5.6,3.4,373.6,30.4,2501
7.0,4.2,372.8,29.0,2601
5.1,5.4,371.6,30.9,2701
6.0,3.3,373.7,30.0,2801
5.3,3.4,373.6,30.7,2901
5.6,4.5,372.5,30.4,3001
4.9,6.1,370.9,31.1,3101
6.0,5.2,371.8,30.0,3201
4.7,3.5,373.8,31.0,3301
4.3,4.8,372.2,31.7,3401
5.1,3.8,373.2,30.9,3501
6.0,4.2,373.8,29.0,3601
4.6,4.5,372.5,31.4,3701
