FN,FP,TN,TP,sr
21.4,12.2,364.8,14.6,101
10.0,7.9,369.1,26.0,201
10.6,5.0,372.0,25.4,301
9.3,7.0,370.0,26.7,401
10.6,5.3,371.7,25.4,501
10.4,4.8,372.2,25.6,601
8.7,6.5,370.5,27.3,701
9.2,6.8,370.2,26.8,801
8.9,5.6,371.4,27.1,901
7.4,8.5,368.5,28.6,1001
7.4,5.4,371.6,28.6,1101
8.2,6.4,370.6,27.8,1201
8.0,5.7,371.3,28.0,1301
7.2,5.3,371.7,28.8,1401
7.1,5.3,371.7,28.9,1501
9.1,5.9,371.1,26.9,1601
7.5,5.2,371.8,28.5,1701
5.3,6.3,370.7,30.7,1801
6.6,4.1,372.9,29.4,1901
6.2,6.9,370.1,29.8,2001
7.0,3.6,373.4,29.0,2101
6.2,4.7,372.3,29.8,2201
6.7,4.8,372.2,29.3,2301
6.5,6.0,371.0,29.5,2401
5.1,5.2,371.8,30.9,2501
6.7,4.6,372.4,29.3,2601
6.1,6.1,370.9,29.9,2701
5.5,4.8,372.2,30.5,2801
5.9,4.6,372.4,30.1,2901
5.9,4.4,372.6,30.1,3001
5.5,3.3,373.7,30.5,3101
5.6,4.3,372.7,30.4,3201
5.8,3.9,373.6,29.7,3301
5.9,4.0,373.0,30.1,3401
5.6,3.8,373.2,30.4,3501
5.9,4.5,373.5,29.1,3601
6.1,4.6,372.4,29.9,3701
