FN,FP,TN,TP,sr
18.3,8.9,368.1,17.7,101
10.2,11.6,365.4,25.8,201
9.9,6.0,371.0,26.1,301
9.9,7.3,369.7,26.1,401
10.0,6.1,370.9,26.0,501
10.0,6.4,370.6,26.0,601
8.6,6.0,371.0,27.4,701
9.7,5.8,371.2,26.3,801
9.4,5.3,371.7,26.6,901
7.0,6.2,370.8,29.0,1001
7.8,5.9,371.1,28.2,1101
7.1,6.1,370.9,28.9,1201
8.0,5.7,371.3,28.0,1301
7.0,6.8,370.2,29.0,1401
7.4,5.9,371.1,28.6,1501
8.4,4.4,372.6,27.6,1601
7.5,4.9,372.1,28.5,1701
7.3,5.9,371.1,28.7,1801
8.6,3.2,373.8,27.4,1901
6.0,5.7,371.3,30.0,2001
5.8,5.3,371.7,30.2,2101
5.5,5.0,372.0,30.5,2201
6.2,4.9,372.1,29.8,2301
7.5,4.5,372.5,28.5,2401
6.3,5.4,371.6,29.7,2501
6.0,5.1,371.9,30.0,2601
7.4,4.8,372.2,28.6,2701
6.0,4.4,372.6,30.0,2801
6.3,5.0,372.0,29.7,2901
6.8,4.3,372.7,29.2,3001
6.1,4.6,372.4,29.9,3101
5.4,3.7,373.3,30.6,3201
4.5,5.4,372.2,30.9,3301
5.2,4.6,372.4,30.8,3401
5.0,4.5,372.5,31.0,3501
5.4,2.4,375.6,29.6,3601
4.8,4.2,372.8,31.2,3701
