FN,FP,TN,TP,sr
30.0,21.9,355.1,6.0,101
14.0,6.6,370.4,22.0,201
9.1,9.5,367.5,26.9,301
8.6,8.4,368.6,27.4,401
9.8,6.9,370.1,26.2,501
7.6,8.5,368.5,28.4,601
7.2,7.6,369.4,28.8,701
7.7,6.9,370.1,28.3,801
8.7,4.7,372.3,27.3,901
5.5,9.5,367.5,30.5,1001
8.7,5.0,372.0,27.3,1101
8.2,5.9,371.1,27.8,1201
6.8,5.7,371.3,29.2,1301
7.6,5.2,371.8,28.4,1401
7.4,5.6,371.4,28.6,1501
7.9,5.9,371.1,28.1,1601
6.6,5.3,371.7,29.4,1701
6.6,5.3,371.7,29.4,1801
7.4,4.1,372.9,28.6,1901
7.4,4.1,372.9,28.6,2001
6.4,6.5,370.5,29.6,2101
6.5,4.5,372.5,29.5,2201
4.4,4.6,372.4,31.6,2301
6.3,4.1,372.9,29.7,2401
5.3,4.8,372.2,30.7,2501
6.3,3.9,373.1,29.7,2601
5.9,4.7,372.3,30.1,2701
4.8,4.4,372.6,31.2,2801
4.8,4.2,372.8,31.2,2901
5.0,4.1,372.9,31.0,3001
6.8,5.2,371.8,29.2,3101
6.3,3.6,373.4,29.7,3201
5.6,4.4,373.1,29.9,3301
5.4,3.9,373.1,30.6,3401
4.8,4.6,372.4,31.2,3501
5.3,3.9,374.1,29.7,3601
5.6,4.6,372.4,30.4,3701
