FN,FP,MSE,TN,TP,sr
28.8,5.3,0.006517825163795318,371.7,7.2,101
9.7,9.6,0.00419680395315138,367.4,26.3,201
7.5,9.0,0.0024885013398907403,368.0,28.5,301
7.6,10.7,0.0018531715875761152,366.3,28.4,401
9.3,6.4,0.0021515545825730614,370.6,26.7,501
8.0,8.2,0.0012342920585442646,368.8,28.0,601
7.7,5.5,0.002762089575805281,371.5,28.3,701
6.9,6.2,0.002250353131240608,370.8,29.1,801
7.0,6.3,0.0027928907059067087,370.7,29.0,901
7.7,6.2,0.0012732294612000136,370.8,28.3,1001
7.7,4.3,0.0017039595068798954,372.7,28.3,1101
8.7,3.8,0.0012100738428858777,373.2,27.3,1201
6.6,6.0,0.0022524179555842394,371.0,29.4,1301
7.9,6.6,0.0024927931141296607,370.4,28.1,1401
7.8,6.0,0.0025938923331445037,371.0,28.2,1501
6.3,6.4,0.001981600228199139,370.6,29.7,1601
7.6,6.0,0.001406016557687849,371.0,28.4,1701
5.9,4.7,0.001735588008980413,372.3,30.1,1801
5.9,5.9,0.0008162941991068905,371.1,30.1,1901
6.7,4.1,0.001513044911063618,372.9,29.3,2001
7.4,4.1,0.001202917349366503,372.9,28.6,2101
4.7,4.8,0.0012723478955390922,372.2,31.3,2201
5.6,5.4,0.001922290898778134,371.6,30.4,2301
5.5,4.5,0.001695452530278116,372.5,30.5,2401
5.8,5.0,0.0013495419506860487,372.0,30.2,2501
7.3,5.1,0.0016755250910266955,371.9,28.7,2601
4.5,4.2,0.0007846718387246841,372.8,31.5,2701
6.0,4.5,0.0016618553586563265,372.5,30.0,2801
3.9,4.4,0.0009656203081312542,372.6,32.1,2901
4.8,4.0,0.0011450424574521206,373.0,31.2,3001
6.0,5.0,0.0014412568738923523,372.0,30.0,3101
5.1,5.1,0.000779029874060595,371.9,30.9,3201
3.6,4.1,0.0006868224397470001,373.4,31.9,3301
4.7,4.1,0.0009224424935848467,372.9,31.3,3401
4.0,3.8,0.0015689067890794883,373.2,32.0,3501
5.1,5.1,0.0018063384314729678,372.9,29.9,3601
4.8,3.8,0.001069840585062451,373.2,31.2,3701
