FN,FP,TN,TP,sr
17.3,9.7,367.3,18.7,101
11.8,5.8,371.2,24.2,201
10.0,7.5,369.5,26.0,301
12.6,6.4,370.6,23.4,401
10.1,7.1,369.9,25.9,501
7.8,8.5,368.5,28.2,601
8.9,8.5,368.5,27.1,701
9.6,6.6,370.4,26.4,801
9.2,6.0,371.0,26.8,901
8.3,5.5,371.5,27.7,1001
8.2,6.9,370.1,27.8,1101
8.0,5.3,371.7,28.0,1201
7.4,4.9,372.1,28.6,1301
7.6,5.0,372.0,28.4,1401
8.1,4.6,372.4,27.9,1501
6.3,5.0,372.0,29.7,1601
6.8,6.6,370.4,29.2,1701
7.2,5.7,371.3,28.8,1801
6.3,6.4,370.6,29.7,1901
6.7,5.1,371.9,29.3,2001
6.7,5.3,371.7,29.3,2101
6.3,5.1,371.9,29.7,2201
7.0,4.7,372.3,29.0,2301
6.7,4.8,372.2,29.3,2401
6.1,4.2,372.8,29.9,2501
7.7,4.7,372.3,28.3,2601
6.5,3.3,373.7,29.5,2701
4.9,4.8,372.2,31.1,2801
6.1,4.0,373.0,29.9,2901
6.1,4.1,372.9,29.9,3001
7.2,4.3,372.7,28.8,3101
6.3,4.3,372.7,29.7,3201
6.9,5.3,372.0,28.8,3301
6.3,5.1,371.9,29.7,3401
5.7,3.7,373.3,30.3,3501
6.0,4.4,373.6,29.0,3601
4.5,3.8,373.2,31.5,3701
