FN,FP,TN,TP,sr
19.3,7.8,369.2,16.7,101
13.6,5.6,371.4,22.4,201
8.8,9.7,367.3,27.2,301
11.1,6.2,370.8,24.9,401
9.4,7.3,369.7,26.6,501
9.0,4.8,372.2,27.0,601
9.3,6.1,370.9,26.7,701
9.3,4.5,372.5,26.7,801
9.6,5.8,371.2,26.4,901
8.2,6.6,370.4,27.8,1001
6.8,6.4,370.6,29.2,1101
7.9,5.5,371.5,28.1,1201
6.8,6.7,370.3,29.2,1301
7.0,6.1,370.9,29.0,1401
7.1,6.9,370.1,28.9,1501
8.1,5.5,371.5,27.9,1601
5.9,5.3,371.7,30.1,1701
6.5,5.9,371.1,29.5,1801
6.1,5.2,371.8,29.9,1901
5.8,4.4,372.6,30.2,2001
4.3,5.5,371.5,31.7,2101
6.3,6.0,371.0,29.7,2201
6.4,4.6,372.4,29.6,2301
6.0,4.2,372.8,30.0,2401
5.5,5.0,372.0,30.5,2501
5.8,5.5,371.5,30.2,2601
4.1,4.7,372.3,31.9,2701
6.1,4.1,372.9,29.9,2801
4.6,4.7,372.3,31.4,2901
5.6,3.6,373.4,30.4,3001
5.1,3.9,373.1,30.9,3101
4.4,4.1,372.9,31.6,3201
5.8,2.8,375.0,29.4,3301
6.2,3.5,373.5,29.8,3401
5.1,3.3,373.7,30.9,3501
5.5,3.0,375.0,29.5,3601
3.9,4.3,372.7,32.1,3701
