FN,FP,TN,TP,sr
32.9,18.7,358.3,3.1,101
19.0,9.1,367.9,17.0,201
9.3,6.9,370.1,26.7,301
7.6,7.9,369.1,28.4,401
7.6,7.3,369.7,28.4,501
10.7,7.5,369.5,25.3,601
8.1,8.4,368.6,27.9,701
8.0,6.9,370.1,28.0,801
7.5,7.2,369.8,28.5,901
8.4,7.1,369.9,27.6,1001
8.6,4.7,372.3,27.4,1101
7.9,3.7,373.3,28.1,1201
7.6,5.8,371.2,28.4,1301
6.3,6.8,370.2,29.7,1401
7.8,5.0,372.0,28.2,1501
4.8,6.8,370.2,31.2,1601
6.2,5.8,371.2,29.8,1701
5.9,7.9,369.1,30.1,1801
7.4,5.8,371.2,28.6,1901
8.0,6.2,370.8,28.0,2001
8.7,5.1,371.9,27.3,2101
5.3,8.1,368.9,30.7,2201
6.6,5.6,371.4,29.4,2301
4.8,7.8,369.2,31.2,2401
6.7,6.2,370.8,29.3,2501
6.1,6.0,371.0,29.9,2601
5.8,7.9,369.1,30.2,2701
7.0,6.9,370.1,29.0,2801
7.3,6.2,370.8,28.7,2901
8.1,6.0,371.0,27.9,3001
7.4,6.8,370.2,28.6,3101
7.8,6.5,370.5,28.2,3201
7.6,6.3,371.2,27.9,3301
6.3,6.8,370.2,29.7,3401
8.9,6.8,370.2,27.1,3501
7.4,6.1,371.9,27.6,3601
6.3,6.9,370.1,29.7,3701
