FN,FP,TN,TP,sr
26.4,14.3,362.7,9.6,101
14.1,12.9,364.1,21.9,201
9.3,10.2,366.8,26.7,301
8.3,8.3,368.7,27.7,401
11.2,7.4,369.6,24.8,501
8.0,6.3,370.7,28.0,601
8.0,7.7,369.3,28.0,701
9.8,5.5,371.5,26.2,801
8.5,6.2,370.8,27.5,901
8.0,5.4,371.6,28.0,1001
6.6,5.3,371.7,29.4,1101
7.6,5.7,371.3,28.4,1201
8.0,5.0,372.0,28.0,1301
7.0,5.1,371.9,29.0,1401
7.1,5.9,371.1,28.9,1501
7.9,5.6,371.4,28.1,1601
7.4,3.1,373.9,28.6,1701
6.4,3.4,373.6,29.6,1801
7.0,4.4,372.6,29.0,1901
6.2,4.5,372.5,29.8,2001
6.4,4.4,372.6,29.6,2101
6.0,3.8,373.2,30.0,2201
6.5,4.0,373.0,29.5,2301
7.5,4.0,373.0,28.5,2401
5.0,4.0,373.0,31.0,2501
5.8,4.8,372.2,30.2,2601
5.8,4.6,372.4,30.2,2701
5.0,4.2,372.8,31.0,2801
5.8,4.8,372.2,30.2,2901
6.4,4.2,372.8,29.6,3001
4.6,3.1,373.9,31.4,3101
4.3,4.1,372.9,31.7,3201
5.5,4.5,373.0,30.0,3301
4.4,4.6,372.4,31.6,3401
5.4,4.8,372.2,30.6,3501
6.4,5.6,372.4,28.6,3601
4.5,3.2,373.8,31.5,3701
