FN,FP,TN,TP,sr
15.0,13.1,363.9,21.0,101
10.0,5.9,371.1,26.0,201
12.0,9.0,368.0,24.0,301
8.6,7.2,369.8,27.4,401
11.4,6.4,370.6,24.6,501
8.7,9.1,367.9,27.3,601
11.7,8.7,368.3,24.3,701
9.4,7.1,369.9,26.6,801
8.3,6.3,370.7,27.7,901
8.2,7.0,370.0,27.8,1001
7.8,6.3,370.7,28.2,1101
9.3,6.9,370.1,26.7,1201
7.5,5.6,371.4,28.5,1301
6.3,4.4,372.6,29.7,1401
7.4,5.8,371.2,28.6,1501
7.9,4.3,372.7,28.1,1601
8.4,5.2,371.8,27.6,1701
7.4,3.8,373.2,28.6,1801
6.4,4.3,372.7,29.6,1901
6.8,3.3,373.7,29.2,2001
7.7,4.9,372.1,28.3,2101
6.9,4.7,372.3,29.1,2201
6.8,6.0,371.0,29.2,2301
6.8,5.4,371.6,29.2,2401
6.7,4.5,372.5,29.3,2501
6.5,5.2,371.8,29.5,2601
6.2,4.4,372.6,29.8,2701
5.4,3.5,373.5,30.6,2801
5.9,5.1,371.9,30.1,2901
4.5,3.4,373.6,31.5,3001
6.4,3.7,373.3,29.6,3101
5.5,3.7,373.3,30.5,3201
5.4,3.3,374.3,30.0,3301
6.4,3.6,373.4,29.6,3401
6.3,5.1,371.9,29.7,3501
4.8,4.4,373.6,30.2,3601
5.7,4.6,372.4,30.3,3701
