FN,FP,TN,TP,sr
35.1,17.4,359.6,0.9,101
16.0,5.0,372.0,20.0,201
8.8,9.3,367.7,27.2,301
8.8,6.5,370.5,27.2,401
7.8,7.4,369.6,28.2,501
7.2,6.9,370.1,28.8,601
7.2,7.0,370.0,28.8,701
5.8,8.5,368.5,30.2,801
8.1,7.2,369.8,27.9,901
8.4,5.9,371.1,27.6,1001
5.0,7.5,369.5,31.0,1101
8.1,6.3,370.7,27.9,1201
7.7,6.5,370.5,28.3,1301
7.1,5.5,371.5,28.9,1401
5.9,4.3,372.7,30.1,1501
7.2,4.5,372.5,28.8,1601
5.6,4.7,372.3,30.4,1701
8.4,5.0,372.0,27.6,1801
6.7,4.4,372.6,29.3,1901
5.7,5.7,371.3,30.3,2001
4.4,3.9,373.1,31.6,2101
6.3,5.2,371.8,29.7,2201
6.2,4.2,372.8,29.8,2301
6.2,5.5,371.5,29.8,2401
7.0,3.7,373.3,29.0,2501
5.4,3.8,373.2,30.6,2601
6.3,4.2,372.8,29.7,2701
5.3,5.1,371.9,30.7,2801
4.8,4.7,372.3,31.2,2901
7.2,4.1,372.9,28.8,3001
5.6,3.9,373.1,30.4,3101
5.8,3.9,373.1,30.2,3201
4.9,4.9,372.4,30.8,3301
4.9,4.6,372.4,31.1,3401
4.8,3.1,373.9,31.2,3501
5.4,3.2,374.8,29.6,3601
3.6,3.4,373.6,32.4,3701
