FN,FP,TN,TP,sr
27.0,12.3,364.7,9.0,101
11.9,5.9,371.1,24.1,201
9.5,8.4,368.6,26.5,301
9.0,7.2,369.8,27.0,401
8.6,7.5,369.5,27.4,501
9.9,7.2,369.8,26.1,601
10.4,7.5,369.5,25.6,701
10.2,7.6,369.4,25.8,801
7.7,5.7,371.3,28.3,901
8.4,5.4,371.6,27.6,1001
6.3,7.3,369.7,29.7,1101
7.7,4.4,372.6,28.3,1201
7.4,7.1,369.9,28.6,1301
7.1,3.3,373.7,28.9,1401
5.4,5.9,371.1,30.6,1501
7.1,4.9,372.1,28.9,1601
8.1,4.3,372.7,27.9,1701
8.9,5.1,371.9,27.1,1801
5.6,6.9,370.1,30.4,1901
7.3,4.9,372.1,28.7,2001
6.9,4.7,372.3,29.1,2101
6.0,4.1,372.9,30.0,2201
6.7,3.5,373.5,29.3,2301
4.9,4.4,372.6,31.1,2401
5.1,5.2,371.8,30.9,2501
5.6,5.1,371.9,30.4,2601
5.8,5.0,372.0,30.2,2701
5.2,4.8,372.2,30.8,2801
5.3,4.1,372.9,30.7,2901
5.9,4.2,372.8,30.1,3001
4.6,3.9,373.1,31.4,3101
5.7,4.8,372.2,30.3,3201
5.0,4.4,373.1,30.5,3301
4.8,3.3,373.7,31.2,3401
6.1,3.3,373.7,29.9,3501
5.1,3.7,374.3,29.9,3601
4.4,4.0,373.0,31.6,3701
