FN,FP,TN,TP,sr
35.6,6.5,370.5,0.4,101
29.7,10.0,367.0,6.3,201
12.4,4.9,372.1,23.6,301
10.8,5.5,371.5,25.2,401
7.1,6.4,370.6,28.9,501
6.4,8.6,368.4,29.6,601
7.7,8.1,368.9,28.3,701
5.7,7.4,369.6,30.3,801
7.5,5.9,371.1,28.5,901
8.5,5.2,371.8,27.5,1001
6.6,8.0,369.0,29.4,1101
9.0,6.8,370.2,27.0,1201
6.4,5.1,371.9,29.6,1301
7.8,4.8,372.2,28.2,1401
6.8,6.4,370.6,29.2,1501
6.8,5.8,371.2,29.2,1601
6.7,5.2,371.8,29.3,1701
4.5,5.0,372.0,31.5,1801
6.0,6.2,370.8,30.0,1901
7.3,3.9,373.1,28.7,2001
5.4,6.2,370.8,30.6,2101
6.9,4.2,372.8,29.1,2201
6.5,4.9,372.1,29.5,2301
6.1,4.7,372.3,29.9,2401
6.6,4.8,372.2,29.4,2501
6.5,4.6,372.4,29.5,2601
5.5,5.1,371.9,30.5,2701
6.2,5.5,371.5,29.8,2801
5.4,4.8,372.2,30.6,2901
6.0,4.1,372.9,30.0,3001
6.1,5.1,371.9,29.9,3101
5.1,3.5,373.5,30.9,3201
4.2,4.1,373.2,31.5,3301
4.5,4.0,373.0,31.5,3401
3.8,4.4,372.6,32.2,3501
3.7,4.9,373.1,31.3,3601
4.3,4.0,373.0,31.7,3701
