FN,FP,TN,TP,sr
21.1,17.9,359.1,14.9,101
10.2,11.4,365.6,25.8,201
10.9,7.4,369.6,25.1,301
8.8,7.0,370.0,27.2,401
9.8,7.4,369.6,26.2,501
8.3,6.2,370.8,27.7,601
8.9,8.2,368.8,27.1,701
10.0,5.6,371.4,26.0,801
9.4,7.2,369.8,26.6,901
8.6,7.1,369.9,27.4,1001
7.6,6.7,370.3,28.4,1101
7.5,5.3,371.7,28.5,1201
6.8,6.4,370.6,29.2,1301
7.8,4.2,372.8,28.2,1401
7.4,6.6,370.4,28.6,1501
7.6,4.7,372.3,28.4,1601
7.3,5.3,371.7,28.7,1701
5.8,5.9,371.1,30.2,1801
5.9,6.2,370.8,30.1,1901
6.8,5.6,371.4,29.2,2001
7.9,5.5,371.5,28.1,2101
6.5,5.3,371.7,29.5,2201
6.7,4.0,373.0,29.3,2301
5.9,6.0,371.0,30.1,2401
5.6,4.7,372.3,30.4,2501
5.7,4.4,372.6,30.3,2601
5.5,4.8,372.2,30.5,2701
6.3,3.8,373.2,29.7,2801
6.5,5.7,371.3,29.5,2901
5.6,4.7,372.3,30.4,3001
6.9,4.2,372.8,29.1,3101
4.9,4.4,372.6,31.1,3201
6.5,3.1,374.4,29.0,3301
5.3,4.5,372.5,30.7,3401
7.3,5.0,372.0,28.7,3501
6.3,5.3,372.7,28.7,3601
4.8,3.8,373.2,31.2,3701
