FN,FP,TN,TP,sr
29.7,12.0,365.0,6.3,101
15.7,6.5,370.5,20.3,201
12.1,7.4,369.6,23.9,301
9.4,6.0,371.0,26.6,401
9.3,6.3,370.7,26.7,501
8.8,9.0,368.0,27.2,601
6.5,8.2,368.8,29.5,701
9.1,5.9,371.1,26.9,801
6.7,6.2,370.8,29.3,901
7.0,6.5,370.5,29.0,1001
6.7,7.1,369.9,29.3,1101
5.9,8.3,368.7,30.1,1201
6.2,5.8,371.2,29.8,1301
8.0,7.0,370.0,28.0,1401
7.5,5.8,371.2,28.5,1501
7.3,3.9,373.1,28.7,1601
6.8,4.9,372.1,29.2,1701
6.2,5.8,371.2,29.8,1801
5.1,6.5,370.5,30.9,1901
6.7,6.5,370.5,29.3,2001
7.0,6.8,370.2,29.0,2101
5.8,6.7,370.3,30.2,2201
6.4,5.3,371.7,29.6,2301
7.2,5.7,371.3,28.8,2401
7.5,6.5,370.5,28.5,2501
6.2,7.5,369.5,29.8,2601
6.8,5.6,371.4,29.2,2701
8.1,5.9,371.1,27.9,2801
5.6,7.1,369.9,30.4,2901
5.0,7.5,369.5,31.0,3001
5.5,7.9,369.1,30.5,3101
6.8,4.7,372.3,29.2,3201
6.3,7.1,370.6,29.0,3301
7.1,4.8,372.2,28.9,3401
8.2,3.8,373.2,27.8,3501
5.9,7.3,370.7,29.1,3601
6.4,5.2,371.8,29.6,3701
