FN,FP,TN,TP,sr
28.3,17.8,359.2,7.7,101
12.3,10.0,367.0,23.7,201
11.0,6.6,370.4,25.0,301
8.1,7.2,369.8,27.9,401
8.3,8.5,368.5,27.7,501
8.9,6.5,370.5,27.1,601
9.2,7.3,369.7,26.8,701
9.2,6.8,370.2,26.8,801
7.7,7.5,369.5,28.3,901
10.5,3.5,373.5,25.5,1001
8.2,4.6,372.4,27.8,1101
7.2,6.8,370.2,28.8,1201
5.8,5.5,371.5,30.2,1301
7.7,6.3,370.7,28.3,1401
7.4,6.4,370.6,28.6,1501
6.9,4.6,372.4,29.1,1601
6.1,5.3,371.7,29.9,1701
8.1,4.8,372.2,27.9,1801
6.3,4.9,372.1,29.7,1901
6.3,5.5,371.5,29.7,2001
5.9,5.6,371.4,30.1,2101
4.8,4.5,372.5,31.2,2201
6.7,5.0,372.0,29.3,2301
4.9,4.1,372.9,31.1,2401
5.3,5.0,372.0,30.7,2501
7.3,5.4,371.6,28.7,2601
4.8,5.2,371.8,31.2,2701
6.3,3.6,373.4,29.7,2801
6.6,4.3,372.7,29.4,2901
6.1,3.7,373.3,29.9,3001
4.3,4.9,372.1,31.7,3101
5.9,5.9,371.1,30.1,3201
5.7,3.9,373.8,29.6,3301
5.5,4.5,372.5,30.5,3401
5.0,4.9,372.1,31.0,3501
5.3,4.1,373.9,29.7,3601
4.5,4.6,372.4,31.5,3701
