FN,FP,MSE,TN,TP,sr
32.8,5.3,0.008065875946063861,371.7,3.2,101
15.9,5.4,0.002273486774952922,371.6,20.1,201
9.3,8.7,0.0023719330917944034,368.3,26.7,301
7.4,9.5,0.0015814007899142078,367.5,28.6,401
7.4,8.5,0.001628260430115527,368.5,28.6,501
9.4,7.1,0.0011345873749704306,369.9,26.6,601
8.9,5.2,0.0015404412166493465,371.8,27.1,701
5.5,9.4,0.00204274903073231,367.6,30.5,801
8.8,8.2,0.0018063120316778789,368.8,27.2,901
4.5,7.1,0.0012564204777366873,369.9,31.5,1001
7.7,5.8,0.0019705005307192446,371.2,28.3,1101
6.3,5.5,0.001662874212518287,371.5,29.7,1201
8.0,5.7,0.0021277432240272465,371.3,28.0,1301
7.4,5.7,0.0016135562173979316,371.3,28.6,1401
8.1,4.5,0.0016529831895905143,372.5,27.9,1501
6.8,4.9,0.0016674994363353591,372.1,29.2,1601
8.3,4.9,0.0012326638059489317,372.1,27.7,1701
7.1,5.9,0.0022685006947024736,371.1,28.9,1801
8.1,4.5,0.0018024180827777754,372.5,27.9,1901
8.4,2.9,0.0012003027671870319,374.1,27.6,2001
7.9,5.9,0.0018128468215421905,371.1,28.1,2101
7.9,4.3,0.0011323469332115645,372.7,28.1,2201
5.8,4.3,0.0016994744289767153,372.7,30.2,2301
6.9,5.1,0.0018369482276025743,371.9,29.1,2401
5.2,3.8,0.0016236489972275702,373.2,30.8,2501
5.5,5.8,0.0015042601976148367,371.2,30.5,2601
7.1,5.7,0.0013667807391507046,371.3,28.9,2701
5.9,5.0,0.0020147421729420295,372.0,30.1,2801
4.8,5.6,0.0011968924607888571,371.4,31.2,2901
5.5,4.3,0.0013365009384520633,372.7,30.5,3001
4.7,4.7,0.00048204095937372785,372.3,31.3,3101
6.6,4.8,0.0013311885753340955,372.2,29.4,3201
5.2,5.0,0.0011974351598011252,372.4,30.4,3301
5.7,4.5,0.002009856663080632,372.5,30.3,3401
5.4,5.4,0.0012563739621295105,371.6,30.6,3501
5.8,5.0,0.0013145937291395432,373.0,29.2,3601
5.2,4.6,0.0012513703757010212,372.4,30.8,3701
