FN,FP,TN,TP,sr
27.8,22.5,354.5,8.2,101
11.6,12.4,364.6,24.4,201
8.5,7.4,369.6,27.5,301
10.1,4.6,372.4,25.9,401
8.6,7.0,370.0,27.4,501
9.6,5.6,371.4,26.4,601
10.7,5.0,372.0,25.3,701
6.4,6.4,370.6,29.6,801
7.3,7.1,369.9,28.7,901
6.2,5.7,371.3,29.8,1001
7.6,5.0,372.0,28.4,1101
7.3,5.7,371.3,28.7,1201
6.7,6.5,370.5,29.3,1301
8.3,5.2,371.8,27.7,1401
6.1,5.9,371.1,29.9,1501
6.9,6.0,371.0,29.1,1601
7.4,4.7,372.3,28.6,1701
7.7,4.6,372.4,28.3,1801
6.8,5.1,371.9,29.2,1901
5.3,4.7,372.3,30.7,2001
7.2,5.3,371.7,28.8,2101
6.5,4.1,372.9,29.5,2201
7.5,4.3,372.7,28.5,2301
5.3,4.6,372.4,30.7,2401
6.3,4.7,372.3,29.7,2501
6.1,4.6,372.4,29.9,2601
4.5,6.3,370.7,31.5,2701
6.0,4.7,372.3,30.0,2801
5.4,4.1,372.9,30.6,2901
5.4,4.7,372.3,30.6,3001
5.6,4.7,372.3,30.4,3101
3.2,3.9,373.1,32.8,3201
5.1,3.4,374.2,30.3,3301
5.4,4.7,372.3,30.6,3401
4.3,4.6,372.4,31.7,3501
5.8,5.2,372.8,29.2,3601
5.7,3.9,373.1,30.3,3701
