FN,FP,MSE,TN,TP,sr
27.2,10.3,0.00869523966509213,366.7,8.8,101
10.3,7.9,0.002583171197644468,369.1,25.7,201
11.8,5.6,0.0015693687198373228,371.4,24.2,301
7.6,10.2,0.0021128701814604827,366.8,28.4,401
6.9,11.4,0.003044458481242666,365.6,29.1,501
8.4,7.0,0.0009532403438269465,370.0,27.6,601
6.2,6.6,0.0015814027056966508,370.4,29.8,701
8.9,5.1,0.0016310869840476974,371.9,27.1,801
6.7,7.6,0.001693286283470498,369.4,29.3,901
7.9,6.6,0.0013713219632812703,370.4,28.1,1001
7.6,7.0,0.002049511254381,370.0,28.4,1101
6.0,5.0,0.0011995312764234898,372.0,30.0,1201
7.4,6.8,0.0021452638775295817,370.2,28.6,1301
9.4,5.1,0.00275599074299876,371.9,26.6,1401
7.3,5.6,0.0017268536831860505,371.4,28.7,1501
5.7,4.2,0.001647566660081777,372.8,30.3,1601
5.7,5.8,0.002158393750701602,371.2,30.3,1701
6.8,5.3,0.0023068492008444857,371.7,29.2,1801
4.9,7.2,0.0014080626901455484,369.8,31.1,1901
5.4,5.7,0.001809769166995578,371.3,30.6,2001
4.9,7.0,0.0011778723003810208,370.0,31.1,2101
6.2,5.8,0.0017018212098020347,371.2,29.8,2201
6.0,6.4,0.0020430732385573304,370.6,30.0,2301
5.0,6.4,0.002279515363389412,370.6,31.0,2401
5.3,5.3,0.0016402005682016098,371.7,30.7,2501
5.3,5.4,0.0018686837160906318,371.6,30.7,2601
6.8,4.0,0.0017130056468621382,373.0,29.2,2701
7.1,4.4,0.0014019998305521196,372.6,28.9,2801
6.0,4.2,0.0014536465523559631,372.8,30.0,2901
4.6,5.1,0.0009891921802108344,371.9,31.4,3001
5.2,4.6,0.0012446101330034335,372.4,30.8,3101
5.2,5.6,0.002430446839216199,371.4,30.8,3201
5.5,3.7,0.0009935979985317886,373.8,30.0,3301
4.1,4.3,0.0010011822274789473,372.7,31.9,3401
4.5,5.5,0.0011527832240981058,371.5,31.5,3501
6.1,4.4,0.000635507997284624,373.6,28.9,3601
5.3,3.3,0.00065209346628619,373.7,30.7,3701
