FN,FP,TN,TP,sr
17.8,13.5,363.5,18.2,101
10.0,8.3,368.7,26.0,201
9.5,5.9,371.1,26.5,301
9.3,5.7,371.3,26.7,401
11.2,9.3,367.7,24.8,501
8.9,9.3,367.7,27.1,601
9.3,6.6,370.4,26.7,701
7.6,7.0,370.0,28.4,801
9.4,7.2,369.8,26.6,901
7.7,6.0,371.0,28.3,1001
7.9,5.3,371.7,28.1,1101
7.4,6.5,370.5,28.6,1201
9.3,5.9,371.1,26.7,1301
7.3,5.5,371.5,28.7,1401
7.0,5.2,371.8,29.0,1501
7.7,5.5,371.5,28.3,1601
5.9,4.7,372.3,30.1,1701
5.9,5.1,371.9,30.1,1801
6.3,6.1,370.9,29.7,1901
6.5,5.6,371.4,29.5,2001
5.8,5.4,371.6,30.2,2101
5.5,4.8,372.2,30.5,2201
7.9,6.0,371.0,28.1,2301
6.8,5.7,371.3,29.2,2401
5.5,5.4,371.6,30.5,2501
7.8,4.2,372.8,28.2,2601
7.7,5.4,371.6,28.3,2701
6.7,4.1,372.9,29.3,2801
5.0,5.9,371.1,31.0,2901
6.4,4.2,372.8,29.6,3001
6.6,4.5,372.5,29.4,3101
6.5,3.8,373.2,29.5,3201
5.3,4.8,372.7,30.2,3301
5.2,5.3,371.7,30.8,3401
5.4,3.7,373.3,30.6,3501
5.0,4.3,373.7,30.0,3601
4.7,4.1,372.9,31.3,3701
