FN,FP,TN,TP,sr
24.6,14.0,363.0,11.4,101
10.5,9.0,368.0,25.5,201
8.8,7.6,369.4,27.2,301
7.0,7.2,369.8,29.0,401
6.5,7.7,369.3,29.5,501
8.7,6.1,370.9,27.3,601
7.8,7.7,369.3,28.2,701
6.6,8.4,368.6,29.4,801
7.5,8.1,368.9,28.5,901
7.0,5.6,371.4,29.0,1001
8.2,5.6,371.4,27.8,1101
8.9,6.7,370.3,27.1,1201
7.8,6.4,370.6,28.2,1301
8.0,4.8,372.2,28.0,1401
7.1,4.5,372.5,28.9,1501
7.9,5.5,371.5,28.1,1601
7.0,5.2,371.8,29.0,1701
7.5,5.0,372.0,28.5,1801
5.7,3.9,373.1,30.3,1901
6.6,4.9,372.1,29.4,2001
6.3,6.0,371.0,29.7,2101
6.6,3.5,373.5,29.4,2201
6.3,4.2,372.8,29.7,2301
6.0,4.7,372.3,30.0,2401
5.1,5.7,371.3,30.9,2501
6.3,4.3,372.7,29.7,2601
4.4,5.7,371.3,31.6,2701
4.7,4.9,372.1,31.3,2801
6.1,3.6,373.4,29.9,2901
5.6,4.3,372.7,30.4,3001
4.6,4.1,372.9,31.4,3101
6.8,4.0,373.0,29.2,3201
5.3,3.0,374.4,30.3,3301
6.1,5.4,371.6,29.9,3401
4.6,4.6,372.4,31.4,3501
4.7,3.5,374.5,30.3,3601
6.1,4.4,372.6,29.9,3701
