FN,FP,TN,TP,sr
31.2,24.5,352.5,4.8,101
20.4,11.4,365.6,15.6,201
11.4,5.7,371.3,24.6,301
10.5,5.6,371.4,25.5,401
8.5,6.7,370.3,27.5,501
8.4,7.1,369.9,27.6,601
9.5,6.4,370.6,26.5,701
9.1,5.5,371.5,26.9,801
7.4,5.4,371.6,28.6,901
7.0,7.1,369.9,29.0,1001
8.2,6.0,371.0,27.8,1101
7.6,7.5,369.5,28.4,1201
5.8,6.3,370.7,30.2,1301
8.3,5.2,371.8,27.7,1401
8.7,5.6,371.4,27.3,1501
7.6,5.6,371.4,28.4,1601
5.9,5.0,372.0,30.1,1701
6.3,5.5,371.5,29.7,1801
7.4,4.7,372.3,28.6,1901
6.7,4.7,372.3,29.3,2001
5.1,5.4,371.6,30.9,2101
7.1,4.1,372.9,28.9,2201
6.6,3.9,373.1,29.4,2301
6.7,4.8,372.2,29.3,2401
5.4,3.6,373.4,30.6,2501
5.8,3.0,374.0,30.2,2601
5.4,4.4,372.6,30.6,2701
5.1,3.9,373.1,30.9,2801
5.8,5.6,371.4,30.2,2901
4.4,5.1,371.9,31.6,3001
5.3,4.2,372.8,30.7,3101
6.0,5.2,371.8,30.0,3201
4.4,3.7,373.6,31.3,3301
4.2,4.4,372.6,31.8,3401
4.5,5.5,371.5,31.5,3501
4.3,3.4,374.6,30.7,3601
4.5,3.5,373.5,31.5,3701
