FN,FP,MSE,TN,TP,sr
17.5,10.7,0.008528147699757868,366.3,18.5,101
11.9,9.0,0.002711842787962643,368.0,24.1,201
8.3,7.9,0.0019562459322605918,369.1,27.7,301
7.7,7.8,0.002641615992492058,369.2,28.3,401
11.2,6.1,0.0014122626495778148,370.9,24.8,501
10.4,5.5,0.0020907706474511934,371.5,25.6,601
8.2,7.4,0.0024796870257352286,369.6,27.8,701
8.4,8.4,0.0023071837266494134,368.6,27.6,801
6.9,7.3,0.0021356312265907633,369.7,29.1,901
8.4,6.1,0.0029092456724397796,370.9,27.6,1001
7.1,6.2,0.0026651388826541313,370.8,28.9,1101
8.3,5.6,0.00157400020851844,371.4,27.7,1201
6.6,7.3,0.001982843826109301,369.7,29.4,1301
6.8,5.2,0.0019360246248527175,371.8,29.2,1401
7.7,7.1,0.0024037577544785515,369.9,28.3,1501
4.4,6.3,0.0008554249092070172,370.7,31.6,1601
5.7,7.8,0.0020433612286818977,369.2,30.3,1701
5.7,7.1,0.0010695115459337743,369.9,30.3,1801
7.0,5.7,0.001949466095947467,371.3,29.0,1901
7.5,5.3,0.0009252133672136599,371.7,28.5,2001
7.3,4.1,0.0017137239328792343,372.9,28.7,2101
6.8,6.8,0.002290591699780992,370.2,29.2,2201
6.7,6.1,0.001739605070926077,370.9,29.3,2301
5.6,5.5,0.0010540110734476849,371.5,30.4,2401
6.8,5.0,0.001757452380246238,372.0,29.2,2501
4.3,3.8,0.0017111676556948018,373.2,31.7,2601
5.9,4.3,0.0008500551856212806,372.7,30.1,2701
4.0,4.9,0.0010849469133939753,372.1,32.0,2801
5.2,5.6,0.001131527303121886,371.4,30.8,2901
5.5,4.9,0.001231303851332651,372.1,30.5,3001
4.2,4.2,0.0010224707722935873,372.8,31.8,3101
5.1,5.1,0.0014265994854586097,371.9,30.9,3201
5.6,4.6,0.0012854967223321736,372.7,30.1,3301
4.6,4.4,0.0008017812025135068,372.6,31.4,3401
5.6,4.5,0.0016419700430238692,372.5,30.4,3501
5.7,5.1,0.0018822283546879755,372.9,29.3,3601
4.6,4.8,0.0010444616875478919,372.2,31.4,3701
