FN,FP,TN,TP,sr
33.9,19.0,358.0,2.1,101
21.9,8.7,368.3,14.1,201
14.0,8.8,368.2,22.0,301
7.7,5.8,371.2,28.3,401
8.5,9.7,367.3,27.5,501
8.6,6.5,370.5,27.4,601
6.2,6.7,370.3,29.8,701
8.0,6.0,371.0,28.0,801
8.4,5.6,371.4,27.6,901
6.6,7.7,369.3,29.4,1001
8.0,6.4,370.6,28.0,1101
5.8,8.1,368.9,30.2,1201
7.6,5.0,372.0,28.4,1301
9.4,5.4,371.6,26.6,1401
5.0,5.2,371.8,31.0,1501
9.7,5.3,371.7,26.3,1601
6.5,5.5,371.5,29.5,1701
7.0,5.3,371.7,29.0,1801
6.2,6.1,370.9,29.8,1901
6.4,5.2,371.8,29.6,2001
6.6,4.7,372.3,29.4,2101
6.7,5.4,371.6,29.3,2201
6.3,4.0,373.0,29.7,2301
5.8,4.6,372.4,30.2,2401
5.9,4.6,372.4,30.1,2501
6.2,4.0,373.0,29.8,2601
5.4,6.0,371.0,30.6,2701
5.9,4.9,372.1,30.1,2801
6.0,3.2,373.8,30.0,2901
6.6,4.4,372.6,29.4,3001
5.7,5.4,371.6,30.3,3101
5.1,4.1,372.9,30.9,3201
4.5,4.2,373.2,31.1,3301
4.8,4.4,372.6,31.2,3401
4.2,3.6,373.4,31.8,3501
4.6,3.2,374.8,30.4,3601
5.4,4.5,372.5,30.6,3701
