FN,FP,MSE,TN,TP,sr
33.5,7.2,0.005144758093716289,369.8,2.5,101
19.9,8.6,0.004365300009765355,368.4,16.1,201
8.8,11.0,0.0028220499766862,366.0,27.2,301
7.6,6.8,0.002052732726598289,370.2,28.4,401
8.8,7.5,0.002775476028940734,369.5,27.2,501
8.2,8.1,0.0016594419793416846,368.9,27.8,601
6.3,8.0,0.0017520668345634943,369.0,29.7,701
8.0,7.7,0.0023222996437246932,369.3,28.0,801
7.1,6.9,0.002205445708821918,370.1,28.9,901
6.4,5.9,0.001336762028525653,371.1,29.6,1001
8.6,4.6,0.0015072344594994362,372.4,27.4,1101
6.7,7.3,0.0016800682432476413,369.7,29.3,1201
8.0,4.5,0.0013211066199722177,372.5,28.0,1301
8.5,4.3,0.0019493053317053348,372.7,27.5,1401
6.3,3.9,0.0014332204433239913,373.1,29.7,1501
9.5,4.3,0.0015399202186657762,372.7,26.5,1601
7.9,5.7,0.0018783530295758831,371.3,28.1,1701
6.8,4.5,0.001686475345426026,372.5,29.2,1801
6.2,5.7,0.000898892382650617,371.3,29.8,1901
6.7,4.8,0.0015770688945967147,372.2,29.3,2001
7.4,3.5,0.001220514242313244,373.5,28.6,2101
6.1,5.4,0.0011583236974092484,371.6,29.9,2201
7.4,3.6,0.000800283073290845,373.4,28.6,2301
6.8,5.0,0.0012617082245624856,372.0,29.2,2401
6.3,4.0,0.0014029096480984726,373.0,29.7,2501
6.1,5.4,0.0018408264864824525,371.6,29.9,2601
6.4,4.9,0.001256244551902317,372.1,29.6,2701
4.5,5.6,0.001181116143645036,371.4,31.5,2801
4.9,4.6,0.001655198779647218,372.4,31.1,2901
6.2,4.2,0.0010832248909210791,372.8,29.8,3001
4.8,4.3,0.000837847854901661,372.7,31.2,3101
5.3,3.8,0.0008531593740296991,373.2,30.7,3201
4.0,5.0,0.000761926913703783,372.3,31.7,3301
6.2,4.8,0.0017411830779679905,372.2,29.8,3401
4.6,4.2,0.000634978029812277,372.8,31.4,3501
5.5,3.8,0.0015670050660158274,374.2,29.5,3601
4.3,3.6,0.001068169652955821,373.4,31.7,3701
