FN,FP,TN,TP,sr
17.2,12.9,364.1,18.8,101
9.9,6.1,370.9,26.1,201
11.5,8.3,368.7,24.5,301
11.2,7.5,369.5,24.8,401
10.2,5.5,371.5,25.8,501
11.7,3.9,373.1,24.3,601
8.9,5.0,372.0,27.1,701
6.5,6.6,370.4,29.5,801
8.0,7.1,369.9,28.0,901
7.6,6.6,370.4,28.4,1001
8.7,5.1,371.9,27.3,1101
8.3,5.5,371.5,27.7,1201
8.5,5.5,371.5,27.5,1301
6.6,5.6,371.4,29.4,1401
5.8,7.1,369.9,30.2,1501
6.1,5.7,371.3,29.9,1601
6.6,7.1,369.9,29.4,1701
5.7,8.6,368.4,30.3,1801
5.0,6.3,370.7,31.0,1901
9.0,5.3,371.7,27.0,2001
7.6,8.4,368.6,28.4,2101
6.1,6.0,371.0,29.9,2201
5.1,6.9,370.1,30.9,2301
6.1,7.0,370.0,29.9,2401
7.6,7.0,370.0,28.4,2501
7.7,7.4,369.6,28.3,2601
7.1,5.8,371.2,28.9,2701
5.8,6.1,370.9,30.2,2801
8.2,6.7,370.3,27.8,2901
6.0,6.7,370.3,30.0,3001
6.7,9.5,367.5,29.3,3101
6.2,8.8,368.2,29.8,3201
7.5,6.0,371.7,27.8,3301
7.0,6.4,370.6,29.0,3401
8.7,5.3,371.7,27.3,3501
8.3,3.9,374.1,26.7,3601
5.8,7.7,369.3,30.2,3701
