FN,FP,TN,TP,sr
20.4,11.6,365.4,15.6,101
9.8,12.0,365.0,26.2,201
9.1,8.0,369.0,26.9,301
9.3,10.1,366.9,26.7,401
8.5,6.8,370.2,27.5,501
7.6,6.5,370.5,28.4,601
8.7,6.1,370.9,27.3,701
8.9,9.0,368.0,27.1,801
9.7,6.3,370.7,26.3,901
7.6,6.3,370.7,28.4,1001
7.2,7.4,369.6,28.8,1101
7.3,5.7,371.3,28.7,1201
7.6,4.4,372.6,28.4,1301
9.0,5.3,371.7,27.0,1401
7.4,7.0,370.0,28.6,1501
7.7,5.2,371.8,28.3,1601
7.1,5.5,371.5,28.9,1701
7.8,5.0,372.0,28.2,1801
7.6,4.2,372.8,28.4,1901
8.0,4.7,372.3,28.0,2001
5.3,5.8,371.2,30.7,2101
5.6,6.1,370.9,30.4,2201
6.7,4.5,372.5,29.3,2301
7.2,5.5,371.5,28.8,2401
6.6,4.1,372.9,29.4,2501
6.3,6.3,370.7,29.7,2601
6.7,3.7,373.3,29.3,2701
5.6,4.9,372.1,30.4,2801
6.6,3.6,373.4,29.4,2901
4.9,5.3,371.7,31.1,3001
6.2,4.5,372.5,29.8,3101
7.5,4.0,373.0,28.5,3201
5.4,4.5,373.0,30.1,3301
5.7,4.2,372.8,30.3,3401
4.9,4.2,372.8,31.1,3501
5.8,4.0,374.0,29.2,3601
4.8,3.9,373.1,31.2,3701
