FN,FP,TN,TP,sr
25.4,14.1,362.9,10.6,101
14.3,6.1,370.9,21.7,201
10.3,7.5,369.5,25.7,301
7.7,10.3,366.7,28.3,401
10.2,7.1,369.9,25.8,501
6.2,8.2,368.8,29.8,601
9.3,5.4,371.6,26.7,701
8.0,6.6,370.4,28.0,801
7.5,7.0,370.0,28.5,901
10.0,5.7,371.3,26.0,1001
8.3,5.7,371.3,27.7,1101
7.3,6.4,370.6,28.7,1201
8.1,5.1,371.9,27.9,1301
8.2,4.6,372.4,27.8,1401
8.0,4.8,372.2,28.0,1501
7.4,3.6,373.4,28.6,1601
5.6,4.0,373.0,30.4,1701
7.8,5.3,371.7,28.2,1801
6.5,5.8,371.2,29.5,1901
6.6,3.4,373.6,29.4,2001
5.9,5.4,371.6,30.1,2101
6.5,3.6,373.4,29.5,2201
5.2,4.0,373.0,30.8,2301
6.1,4.9,372.1,29.9,2401
5.0,5.8,371.2,31.0,2501
5.0,3.7,373.3,31.0,2601
3.6,5.9,371.1,32.4,2701
4.3,4.7,372.3,31.7,2801
6.0,4.2,372.8,30.0,2901
5.0,5.0,372.0,31.0,3001
5.8,4.0,373.0,30.2,3101
4.6,4.6,372.4,31.4,3201
5.3,5.0,372.4,30.3,3301
5.4,4.7,372.3,30.6,3401
5.4,4.4,372.6,30.6,3501
5.8,3.3,374.7,29.2,3601
4.1,4.5,372.5,31.9,3701
