FN,FP,MSE,TN,TP,sr
18.0,10.9,0.005188463581558532,366.1,18.0,101
10.9,6.9,0.003235066074486495,370.1,25.1,201
10.1,6.4,0.003363363539961978,370.6,25.9,301
8.4,9.0,0.0022996456596980253,368.0,27.6,401
9.7,8.7,0.0028705899775970946,368.3,26.3,501
8.5,7.4,0.0021125991943128602,369.6,27.5,601
7.9,8.2,0.0024732373844785173,368.8,28.1,701
8.0,5.4,0.0022538691237438705,371.6,28.0,801
7.6,8.3,0.0031469216482219106,368.7,28.4,901
6.8,5.6,0.0013436348861302285,371.4,29.2,1001
7.2,6.0,0.0015310276690869314,371.0,28.8,1101
8.6,7.5,0.003145020848053503,369.5,27.4,1201
7.7,5.9,0.0030236236274479985,371.1,28.3,1301
7.7,5.6,0.002347501083223701,371.4,28.3,1401
9.4,5.0,0.002059119681347419,372.0,26.6,1501
5.7,4.7,0.0015079467274083365,372.3,30.3,1601
7.7,6.3,0.0019750337926679427,370.7,28.3,1701
5.6,5.5,0.002082439216591286,371.5,30.4,1801
7.4,6.1,0.001330130481391429,370.9,28.6,1901
6.4,4.4,0.001822863697838804,372.6,29.6,2001
6.2,7.4,0.0012202627684842894,369.6,29.8,2101
5.4,5.0,0.0008038334877272745,372.0,30.6,2201
7.4,4.6,0.0008023284240379734,372.4,28.6,2301
6.7,5.7,0.0025144775163240614,371.3,29.3,2401
6.6,5.3,0.001192842226236905,371.7,29.4,2501
6.0,5.9,0.0008956232311804159,371.1,30.0,2601
6.5,5.4,0.0016292306775127722,371.6,29.5,2701
6.4,4.0,0.0017118465956367647,373.0,29.6,2801
5.8,5.4,0.0026405601367219234,371.6,30.2,2901
5.8,5.4,0.00184760827163345,371.6,30.2,3001
5.1,4.9,0.0009961645260910255,372.1,30.9,3101
5.5,4.2,0.0013216473684019932,372.8,30.5,3201
5.3,5.3,0.0010881264536355246,372.4,30.0,3301
7.1,3.7,0.0016442112206046708,373.3,28.9,3401
5.6,6.2,0.0020590556624951236,370.8,30.4,3501
3.9,4.1,0.0007352469029449635,373.9,31.1,3601
6.2,3.9,0.001682051680384132,373.1,29.8,3701
