TN,FN,TP,FP,sr
8.277777777777779,1.5444444444444445,7.344444444444444,0.8333333333333334,11
8.833333333333334,0.6111111111111112,8.166666666666666,0.3888888888888889,20
8.644444444444446,0.6888888888888889,8.2,0.46666666666666656,29
8.666666666666668,0.8888888888888888,8.11111111111111,0.33333333333333337,38
8.866666666666667,0.7222222222222222,8.166666666666666,0.24444444444444452,47
8.799999999999999,0.5777777777777778,8.2,0.4222222222222222,56
8.733333333333334,0.6111111111111112,8.277777777777777,0.3777777777777778,65
8.61111111111111,0.7444444444444445,8.255555555555553,0.3888888888888889,74
8.8,0.6222222222222223,8.266666666666664,0.31111111111111117,83
8.911111111111111,0.5777777777777778,8.2,0.3111111111111111,92
8.7,0.5444444444444445,8.344444444444443,0.4111111111111111,101
8.544444444444444,0.6555555555555556,8.344444444444441,0.4555555555555555,110
8.733333333333334,0.6,8.288888888888888,0.3777777777777779,119
8.966666666666667,0.4555555555555556,8.322222222222221,0.2555555555555556,128
8.799999999999999,0.5444444444444445,8.344444444444445,0.3111111111111111,137
8.722222222222221,0.5777777777777777,8.333333333333336,0.36666666666666664,146
8.688888888888888,0.6333333333333334,8.31111111111111,0.3666666666666667,155
